Source,Target
CPH,STN
CPH,SXF
CTA,CDG
CTA,GVA
CTA,LGW
CTA,MXP
DRS,BSL
DTM,LTN
DUS,BSL
DUS,LGW
EDI,ALC
EDI,AMS
EDI,ATH
EDI,BFS
EDI,BRS
EDI,BSL
EDI,CDG
EDI,GNB
EDI,GVA
EDI,KRK
EDI,LGW
EDI,LIS
EDI,LTN
EDI,LYS
EDI,MAD
EDI,MUC
EDI,MXP
EDI,PFO
EDI,STN
EDI,TFS
FAO,BFS
FAO,BRS
FAO,GLA
FAO,LGW
FAO,LPL
FAO,LTN
FAO,NCL
FAO,ORY
FAO,SEN
FCO,AMS
FCO,ATH
FCO,BRS
FCO,BSL
FCO,GVA
FCO,LGW
FCO,LIS
FCO,LYS
FCO,MAD
FCO,MXP
FCO,NCE
FCO,ORY
FCO,PMO
FCO,SXF
FCO,TLS
FCO,VCE
FEZ,CDG
FNC,BRS
FNC,LGW
FNC,LIS
FUE,BRS
FUE,BSL
FUE,LGW
FUE,LPL
GIB,LGW
GLA,AGP
GLA,ALC
GLA,AMS
GLA,BFS
GLA,BRS
GLA,CDG
GLA,FAO
GLA,GVA
GLA,JER
GLA,LGW
GLA,LTN
GLA,PMI
GLA,STN
GLA,SXF
GNB,BHX
GNB,BRS
GNB,EDI
GNB,LGW
GNB,LPL
GNB,LTN
GNB,STN
GVA,AGP
GVA,ALC
GVA,AMS
GVA,ARN
GVA,BCN
GVA,BDS
GVA,BFS
GVA,BHX
GVA,BIO
GVA,BOD
GVA,BOH
GVA,BRS
GVA,BRU
GVA,BUD
GVA,CPH
GVA,CTA
GVA,EDI
GVA,FCO
GVA,GLA
GVA,HRG
GVA,LBA
GVA,LGW
GVA,LIS
GVA,LPL
GVA,LTN
GVA,MAD
GVA,MAN
GVA,NAP
GVA,NCE
GVA,NCL
GVA,NTE
GVA,OPO
GVA,ORY
GVA,PRN
GVA,RAK
GVA,SCQ
GVA,SEN
GVA,SSH
GVA,STN
GVA,SVQ
GVA,SXF
GVA,TLS
GVA,TLV
GVA,VCE
HAM,BSL
HAM,LGW
HAM,LTN
HAM,MAN
HRG,GVA
HRG,LGW
INN,BRS
INN,LGW
INN,LPL
INV,BRS
INV,LGW
INV,LTN
IOM,LGW
IOM,LPL
JER,GLA
JER,LPL
JER,SEN
KEF,LTN
KEF,MAN
KRK,BFS
KRK,BRS
KRK,CDG
KRK,EDI
KRK,LGW
KRK,LPL
LBA,GVA
LCA,LGW
LEI,LGW
LGW,ABZ
LGW,ACE
LGW,AGA
LGW,AGP
LGW,ALC
LGW,AMM
LGW,AMS
LGW,ATH
LGW,BCN
LGW,BFS
LGW,BLQ
LGW,BOD
LGW,BRI
LGW,BSL
LGW,BUD
LGW,CGN
LGW,CPH
LGW,CTA
LGW,DUS
LGW,EDI
LGW,FAO
LGW,FCO
LGW,FNC
LGW,FUE
LGW,GIB
LGW,GLA
LGW,GNB
LGW,GVA
LGW,HAM
LGW,HRG
LGW,INN
LGW,INV
LGW,IOM
LGW,KRK
LGW,LCA
LGW,LEI
LGW,LIN
LGW,LIS
LGW,LPA
LGW,LUX
LGW,LXR
LGW,LYS
LGW,MAD
LGW,MJV
LGW,MLA
LGW,MPL
LGW,MRS
LGW,MUC
LGW,MXP
LGW,NAP
LGW,NCE
LGW,OPO
LGW,PFO
LGW,PMI
LGW,PMO
LGW,PRG
LGW,PSA
LGW,RAK
LGW,SKG
LGW,SOF
LGW,SSH
LGW,SVQ
LGW,SXF
LGW,SZG
LGW,TFS
LGW,TLL
LGW,TLS
LGW,TRN
LGW,VCE
LGW,VIE
LGW,VLC
LGW,VRN
LGW,ZAG
LGW,ZRH
LIL,BOD
LIL,NCE
LIL,TLS
LIN,LGW
LIN,ORY
LIS,AMS
LIS,BOD
LIS,BSL
LIS,CDG
LIS,CPH
LIS,EDI
LIS,FCO
LIS,FNC
LIS,GVA
LIS,LGW
LIS,LTN
LIS,LYS
LIS,MAD
LIS,MXP
LIS,OVD
LIS,SXF
LIS,VCE
LJU,STN
LPA,BSL
LPA,LGW
LPL,ACE
LPL,AGP
LPL,ALC
LPL,AMS
LPL,BCN
LPL,BFS
LPL,CDG
LPL,FAO
LPL,FUE
LPL,GNB
LPL,GVA
LPL,INN
LPL,IOM
LPL,JER
LPL,KRK
LPL,MAD
LPL,NCE
LPL,PMI
LPL,SXF
LPL,SZG
LTN,ABZ
LTN,AGP
LTN,ALC
LTN,AMS
LTN,BCN
LTN,BFS
LTN,BOD
LTN,BUD
LTN,CDG
LTN,DTM
LTN,EDI
LTN,FAO
LTN,GLA
LTN,GNB
LTN,GVA
LTN,HAM
LTN,INV
LTN,KEF
LTN,LIS
LTN,MAD
LTN,MXP
LTN,NCE
LTN,PFO
LTN,SAW
LTN,SSH
LTN,SXF
LTN,SZG
LTN,TLV
LTN,ZRH
LUX,LGW
LUX,MXP
LXR,LGW
LYS,AGA
LYS,BCN
LYS,BES
LYS,BOD
LYS,BRS
LYS,BRU
LYS,CMN
LYS,EDI
LYS,FCO
LYS,LGW
LYS,LIS
LYS,MAD
LYS,NCE
LYS,NTE
LYS,OPO
LYS,PRG
LYS,RAK
LYS,STN
LYS,SXF
LYS,TLS
LYS,VCE
MAD,BRS
MAD,BSL
MAD,CDG
MAD,EDI
MAD,FCO
MAD,GVA
MAD,LGW
MAD,LIS
MAD,LPL
MAD,LTN
MAD,LYS
MAD,MXP
MAD,SXF
MAD,TLS
MAN,AGP
MAN,ALC
MAN,AMS
MAN,ATH
MAN,BFS
MAN,BIO
MAN,BSL
MAN,CPH
MAN,GVA
MAN,HAM
MAN,KEF
MAN,MLA
MAN,MUC
MAN,PFO
MAN,PMI
MAN,RAK
MAN,SOF
MAN,SSH
MAN,SXF
MAN,TFS
MAN,TLV
MAN,VCE
MJV,BRS
MJV,LGW
MLA,BFS
MLA,LGW
MLA,MAN
MLA,NCL
MPL,LGW
MRS,LGW
MUC,EDI
MUC,LGW
MUC,MAN
MUC,STN
MXP,AGP
MXP,AHO
MXP,AMS
MXP,ATH
MXP,BCN
MXP,BDS
MXP,BOD
MXP,BRI
MXP,BRU
MXP,CAG
MXP,CDG
MXP,CMN
MXP,CPH
MXP,CTA
MXP,EDI
MXP,FCO
MXP,LGW
MXP,LIS
MXP,LTN
MXP,LUX
MXP,MAD
MXP,NAP
MXP,OLB
MXP,PMO
MXP,PRG
MXP,RAK
MXP,SUF
MXP,SXF
MXP,TLS
NAP,BSL
NAP,GVA
NAP,LGW
NAP,MXP
NAP,NCE
NAP,ORY
NAP,STN
NAP,SXF
NAP,VCE
NCE,BCN
NCE,BOD
NCE,BRS
NCE,BRU
NCE,BSL
NCE,CDG
NCE,FCO
NCE,GVA
NCE,LGW
NCE,LIL
NCE,LPL
NCE,LTN
NCE,LYS
NCE,NAP
NCE,NTE
NCE,ORY
NCE,STN
NCE,SXF
NCE,TLS
NCE,VCE
NCL,AGP
NCL,ALC
NCL,AMS
NCL,BCN
NCL,BFS
NCL,BRS
NCL,FAO
NCL,GVA
NCL,MLA
NTE,BSL
NTE,GVA
NTE,LYS
NTE,NCE
NTE,TLS
OLB,MXP
OLB,SXF
OPO,BSL
OPO,CDG
OPO,GVA
OPO,LGW
OPO,LYS
OPO,TLS
ORY,FAO
ORY,FCO
ORY,GVA
ORY,LIN
ORY,NAP
ORY,NCE
ORY,PSA
ORY,SXF
ORY,TLS
ORY,VCE
OVD,LIS
OVD,STN
PFO,BRS
PFO,EDI
PFO,LGW
PFO,LTN
PFO,MAN
PMI,BRS
PMI,BSL
PMI,GLA
PMI,LGW
PMI,LPL
PMI,MAN
PMI,STN
PMI,SXF
PMO,FCO
PMO,LGW
PMO,MXP
PRG,AMS
PRG,BRS
PRG,CDG
PRG,LGW
PRG,LYS
PRG,MXP
PRG,STN
PRN,BSL
PRN,GVA
PSA,BRS
PSA,LGW
PSA,ORY
PSA,SXF
RAK,BSL
RAK,CDG
RAK,GVA
RAK,LGW
RAK,LYS
RAK,MAN
RAK,MXP
RAK,STN
RAK,SXF
SAW,BSL
SAW,LTN
SCQ,BSL
SCQ,GVA
SEN,AGP
SEN,ALC
SEN,AMS
SEN,BCN
SEN,BFS
SEN,FAO
SEN,GVA
SEN,JER
SEN,VCE
SKG,LGW
SKG,SXF
SOF,LGW
SOF,MAN
SOF,STN
SSH,GVA
SSH,LGW
SSH,LTN
SSH,MAN
SSH,STN
STN,AGP
STN,ALC
STN,AMS
STN,BFS
STN,BIO
STN,CAG
STN,CPH
STN,EDI
STN,GLA
STN,GNB
STN,GVA
STN,LJU
STN,LYS
STN,MUC
STN,NAP
STN,NCE
STN,OVD
STN,PMI
STN,PRG
STN,RAK
STN,SOF
STN,SSH
SUF,MXP
SVQ,GVA
SVQ,LGW
SXF,AGA
SXF,AGP
SXF,AMS
SXF,ATH
SXF,BCN
SXF,BRS
SXF,BRU
SXF,BSL
SXF,BUD
SXF,CPH
SXF,FCO
SXF,GLA
SXF,GVA
SXF,LGW
SXF,LIS
SXF,LPL
SXF,LTN
SXF,LYS
SXF,MAD
SXF,MAN
SXF,MXP
SXF,NAP
SXF,NCE
SXF,OLB
SXF,ORY
SXF,PMI
SXF,PSA
SXF,RAK
SXF,SKG
SXF,TFS
SXF,VCE
SZG,BRS
SZG,LGW
SZG,LPL
SZG,LTN
TFS,BRS
TFS,BSL
TFS,EDI
TFS,LGW
TFS,MAN
TFS,SXF
TLL,LGW
TLS,BRS
TLS,BRU
TLS,BSL
TLS,CDG
TLS,FCO
TLS,GVA
TLS,LGW
TLS,LIL
TLS,LYS
TLS,MAD
TLS,MXP
TLS,NCE
TLS,NTE
TLS,OPO
TLS,ORY
TLS,VCE
TLV,BSL
TLV,GVA
TLV,LTN
TLV,MAN
TNG,CDG
TRN,LGW
VCE,BSL
VCE,CDG
VCE,FCO
VCE,GVA
VCE,LGW
VCE,LIS
VCE,LYS
VCE,MAN
VCE,NAP
VCE,NCE
VCE,ORY
VCE,SEN
VCE,SXF
VCE,TLS
VIE,LGW
VLC,LGW
VRN,CDG
VRN,LGW
ZAG,LGW
ZRH,LGW
ZRH,LTN
