Source,Target
FAO,BRE
FAO,BRS
FAO,BVA
FAO,CRL
FAO,DUB
FAO,EDI
FAO,EIN
FAO,EMA
FAO,FKB
FAO,FMM
FAO,HHN
FAO,KIR
FAO,LBA
FAO,LDY
FAO,LPL
FAO,MAN
FAO,MST
FAO,NOC
FAO,NRN
FAO,NTE
FAO,NYO
FAO,OPO
FAO,ORK
FAO,PIK
FAO,RYG
FAO,STN
FKB,ACE
FKB,AGP
FKB,ALC
FKB,BRI
FKB,BUD
FKB,CAG
FKB,CIA
FKB,FAO
FKB,GRO
FKB,LPA
FKB,NYO
FKB,OPO
FKB,PMI
FKB,RIX
FKB,SKG
FKB,STN
FKB,TFS
FKB,TPS
FKB,VNO
FKB,ZAD
FMM,AGP
FMM,AHO
FMM,ALC
FMM,BCN
FMM,BUD
FMM,CIA
FMM,CRL
FMM,DUB
FMM,EDI
FMM,FAO
FMM,MAN
FMM,NYO
FMM,OPO
FMM,PFO
FMM,PMI
FMM,STN
FMM,TPS
FMM,VLC
FNI,CRL
FNI,LPL
FNI,LTN
FSC,CRL
FUE,BCN
FUE,BGY
FUE,BHX
FUE,BOH
FUE,BRE
FUE,CRL
FUE,DUB
FUE,EDI
FUE,EMA
FUE,HHN
FUE,LBA
FUE,LPL
FUE,LTN
FUE,MAD
FUE,NRN
FUE,ORK
FUE,PIK
FUE,PSA
FUE,STN
FUE,VLC
GDN,BHX
GDN,BRS
GDN,DUB
GDN,EDI
GDN,EIN
GDN,GRO
GDN,LBA
GDN,RYG
GDN,STN
GOA,BRI
GOA,CAG
GOA,CRL
GOA,IBZ
GOA,MAD
GOA,STN
GOA,TPS
GOA,VLC
GPA,BGY
GPA,PFO
GPA,STN
GRO,AAR
GRO,AHO
GRO,BDS
GRO,BGY
GRO,BHX
GRO,BLL
GRO,BLQ
GRO,BOH
GRO,BRE
GRO,BRS
GRO,BTS
GRO,BVA
GRO,BZG
GRO,CAG
GRO,CGN
GRO,CRL
GRO,DSA
GRO,DUB
GRO,EIN
GRO,FKB
GRO,GDN
GRO,GSE
GRO,HHN
GRO,IBZ
GRO,KRK
GRO,KSD
GRO,LCA
GRO,LTN
GRO,MAD
GRO,MAN
GRO,MLA
GRO,MMX
GRO,MST
GRO,NCL
GRO,NRN
GRO,ORK
GRO,PEG
GRO,PIS
GRO,PMI
GRO,PSA
GRO,PSR
GRO,RZE
GRO,SFT
GRO,STN
GRO,SUF
GRO,TKU
GRO,TLL
GRO,TPS
GRO,TRN
GRO,TSF
GRO,VST
GRO,WRO
GRQ,BGY
GRQ,MRS
GRQ,PMI
GRZ,STN
GSE,AGP
GSE,AHO
GSE,ALC
GSE,BGY
GSE,BUD
GSE,BVA
GSE,CIA
GSE,CRL
GSE,EDI
GSE,GRO
GSE,HHN
GSE,MRS
GSE,PMI
GSE,PSA
GSE,STN
HAU,AGP
HAU,ALC
HAU,BRE
HAU,PMI
HAU,PSA
HAU,STN
HHN,ACE
HHN,AGP
HHN,AHO
HHN,ALC
HHN,BGY
HHN,BLQ
HHN,BRI
HHN,CAG
HHN,CHQ
HHN,CIA
HHN,DUB
HHN,EDI
HHN,FAO
HHN,FUE
HHN,GRO
HHN,GSE
HHN,IBZ
HHN,KIR
HHN,KUN
HHN,LPA
HHN,MAD
HHN,MAN
HHN,MPL
HHN,NYO
HHN,OPO
HHN,PDV
HHN,PFO
HHN,PMI
HHN,PSA
HHN,PSR
HHN,PUY
HHN,REU
HHN,RIX
HHN,RYG
HHN,SCQ
HHN,SDR
HHN,SKG
HHN,STN
HHN,SUF
HHN,TFS
HHN,TLL
HHN,TMP
HHN,TPS
HHN,TSF
HHN,VLC
HHN,VOL
HHN,XRY
HHN,ZAD
IBZ,AGP
IBZ,BCN
IBZ,BGY
IBZ,BHX
IBZ,BLQ
IBZ,BOH
IBZ,BRS
IBZ,CIA
IBZ,CRL
IBZ,DUB
IBZ,EIN
IBZ,EMA
IBZ,GOA
IBZ,GRO
IBZ,HHN
IBZ,LBA
IBZ,LPL
IBZ,MAD
IBZ,MAN
IBZ,MRS
IBZ,NRN
IBZ,PIK
IBZ,PSA
IBZ,STN
IBZ,SVQ
IBZ,TRN
IBZ,TSF
IBZ,VLC
KIR,ALC
KIR,FAO
KIR,HHN
KIR,LTN
KIR,STN
KLU,STN
KRK,AGP
KRK,ALC
KRK,BGY
KRK,BLL
KRK,BLQ
KRK,BUD
KRK,BVA
KRK,CAG
KRK,CIA
KRK,CRL
KRK,DUB
KRK,EDI
KRK,EIN
KRK,EMA
KRK,GRO
KRK,LBA
KRK,LPL
KRK,MAD
KRK,MLA
KRK,NYO
KRK,PFO
KRK,PMI
KRK,PSA
KRK,RYG
KRK,STN
KRK,TPS
KSD,GRO
KTW,BHX
KTW,BRS
KTW,DUB
KTW,MAN
KTW,STN
KUN,ALC
KUN,BHX
KUN,BRS
KUN,CRL
KUN,DUB
KUN,EDI
KUN,HHN
KUN,LBA
KUN,LGW
KUN,LPL
KUN,LTN
KUN,MLA
KUN,NYO
KUN,PFO
KUN,PMI
KUN,RYG
KUN,STN
KUN,TMP
LBA,ACE
LBA,AGP
LBA,ALC
LBA,BCN
LBA,BGY
LBA,CFU
LBA,CHQ
LBA,DNR
LBA,DUB
LBA,FAO
LBA,FUE
LBA,GDN
LBA,IBZ
LBA,KRK
LBA,KUN
LBA,LIG
LBA,MJV
LBA,MLA
LBA,MPL
LBA,NRN
LBA,PMI
LBA,PSA
LBA,REU
LBA,RIX
LBA,TFS
LBA,TSF
LBC,BCN
LBC,BGY
LBC,BUD
LBC,NYO
LBC,PMI
LBC,PSA
LCA,BLQ
LCA,CRL
LCA,GRO
LCA,NRN
LCJ,BGY
LCJ,BRE
LCJ,BRS
LCJ,DUB
LCJ,EDI
LCJ,EMA
LCJ,LPL
LCJ,RYG
LCJ,STN
LDE,BGY
LDE,STN
LDY,BHX
LDY,FAO
LDY,LPL
LDY,PIK
LDY,STN
LEI,CRL
LEI,EMA
LEI,NRN
LEI,STN
LEJ,AGP
LEJ,BGY
LEJ,CIA
LEJ,STN
LEJ,TPS
LGW,DUB
LGW,KUN
LGW,NYO
LGW,ORK
LGW,RYG
LGW,SNN
LGW,SVQ
LIG,BRS
LIG,EMA
LIG,LBA
LIG,LPL
LIG,STN
LIL,MRS
LIL,OPO
LNZ,STN
LPA,BCN
LPA,BGY
LPA,BHX
LPA,BIO
LPA,BOH
LPA,BRE
LPA,BRS
LPA,CRL
LPA,DUB
LPA,EDI
LPA,EIN
LPA,EMA
LPA,FKB
LPA,HHN
LPA,LPL
LPA,LTN
LPA,MAD
LPA,NOC
LPA,NRN
LPA,OPO
LPA,ORK
LPA,OVD
LPA,PIK
LPA,PSA
LPA,SCQ
LPA,SDR
LPA,STN
LPA,SVQ
LPA,VLC
LPL,ACE
LPL,AGP
LPL,ALC
LPL,BCN
LPL,BTS
LPL,CCF
LPL,DUB
LPL,EGC
LPL,FAO
LPL,FNI
LPL,FUE
LPL,IBZ
LPL,KRK
LPL,KUN
LPL,LCJ
LPL,LDY
LPL,LIG
LPL,LPA
LPL,MJV
LPL,NOC
LPL,OPO
LPL,ORK
LPL,PMI
LPL,POZ
LPL,PSA
LPL,REU
LPL,RIX
LPL,SNN
LPL,SZZ
LPL,TFS
LPL,TRF
LPL,WRO
LPP,BGY
LPP,NRN
LRH,CRL
LRH,DUB
LRH,EMA
LRH,OPO
LRH,STN
LTN,ACE
LTN,AHO
LTN,BTS
LTN,BZR
LTN,DUB
LTN,FNI
LTN,FUE
LTN,GRO
LTN,KIR
LTN,KUN
LTN,LPA
LTN,MJV
LTN,MLA
LTN,NOC
LTN,REU
LTN,RZE
LTN,TFS
LTN,TLL
LTN,TPS
MAD,ACE
MAD,AHO
MAD,BGY
MAD,BIO
MAD,BLQ
MAD,BRI
MAD,BUD
MAD,BVA
MAD,CAG
MAD,CIA
MAD,CRL
MAD,DUB
MAD,FUE
MAD,GOA
MAD,GRO
MAD,HHN
MAD,IBZ
MAD,KRK
MAD,LPA
MAD,MAH
MAD,MAN
MAD,MLA
MAD,MRS
MAD,NRN
MAD,NYO
MAD,OPO
MAD,OVD
MAD,PMI
MAD,PMO
MAD,POZ
MAD,PSA
MAD,RYG
MAD,SCQ
MAD,SDR
MAD,STN
MAD,TFS
MAD,TRN
MAD,VRN
MAH,BCN
MAH,MAD
MAH,NRN
MAH,VLC
MAN,AGP
MAN,ALC
MAN,BGY
MAN,BIQ
MAN,BRE
MAN,BUD
MAN,BVA
MAN,BZR
MAN,CIA
MAN,CRL
MAN,DUB
MAN,FAO
MAN,FMM
MAN,GRO
MAN,HHN
MAN,IBZ
MAN,KTW
MAN,MAD
MAN,MJV
MAN,PMI
MAN,REU
MAN,RYG
MAN,RZE
MAN,TFS
MAN,TLL
MAN,TUF
MAN,VLC
MAN,WMI
MJV,BHX
MJV,BOH
MJV,DUB
MJV,EMA
MJV,LBA
MJV,LPL
MJV,LTN
MJV,MAN
MJV,PIK
MJV,STN
MLA,BHX
MLA,BLL
MLA,BLQ
MLA,BOH
MLA,BRI
MLA,BRS
MLA,DUB
MLA,EDI
MLA,EIN
MLA,GRO
MLA,KRK
MLA,KUN
MLA,LBA
MLA,LTN
MLA,MAD
MLA,MRS
MLA,NYO
MLA,PIK
MLA,PSA
MLA,RYG
MLA,STN
MLA,SVQ
MLA,TPS
MLA,TRN
MLA,TSF
MLA,VLC
MLA,WRO
MMX,AGP
MMX,ALC
MMX,GRO
MMX,PMI
MMX,STN
MMX,WRO
MPL,BHX
MPL,CRL
MPL,HHN
MPL,LBA
MRS,AGP
MRS,BES
MRS,BOD
MRS,BVA
MRS,CAG
MRS,CIA
MRS,CRL
MRS,EDI
MRS,EIN
MRS,GRQ
MRS,GSE
MRS,IBZ
MRS,LIL
MRS,MAD
MRS,MLA
MRS,NRN
MRS,NTE
MRS,NYO
MRS,OPO
MRS,PMI
MRS,PMO
MRS,STN
MRS,SVQ
MRS,TUF
MRS,VLC
MRS,XCR
MRS,ZAD
MST,AGP
MST,ALC
MST,BGY
MST,BRI
MST,FAO
MST,GRO
MST,OPO
MST,PMI
MST,PSA
MST,TFS
MST,TPS
NCE,DUB
NCL,DUB
NCL,GRO
NOC,ACE
NOC,ALC
NOC,BRS
NOC,EMA
NOC,FAO
NOC,LPA
NOC,LPL
NOC,LTN
NOC,STN
NOC,TFS
NRN,ACE
NRN,AGP
NRN,AHO
NRN,ALC
NRN,AOI
NRN,BGY
NRN,BIO
NRN,BLQ
NRN,BRI
NRN,BUD
NRN,BZG
NRN,BZR
NRN,CAG
NRN,CHQ
NRN,CIA
NRN,EDI
NRN,FAO
NRN,FUE
NRN,GRO
NRN,IBZ
NRN,LBA
NRN,LCA
NRN,LEI
NRN,LPA
NRN,LPP
NRN,MAD
NRN,MAH
NRN,MRS
NRN,NYO
NRN,OPO
NRN,PMI
NRN,PMO
NRN,PSA
NRN,PSR
NRN,REU
NRN,RIX
NRN,SKG
NRN,STN
NRN,SUF
NRN,SVQ
NRN,TFS
NRN,TLL
NRN,TRS
NRN,TSF
NRN,VLC
NRN,VXO
NRN,WMI
NRN,XRY
NRN,ZAD
NTE,DUB
NTE,FAO
NTE,MRS
NTE,SNN
NYO,AGP
NYO,AHO
NYO,ALC
NYO,AOI
NYO,BCN
NYO,BDS
NYO,BGY
NYO,BIQ
NYO,BRE
NYO,BUD
NYO,BVA
NYO,BZR
NYO,CHQ
NYO,CIA
NYO,CRL
NYO,DUB
NYO,EDI
NYO,EIN
NYO,FAO
NYO,FKB
NYO,FMM
NYO,HHN
NYO,KRK
NYO,KUN
NYO,LBC
NYO,LGW
NYO,MAD
NYO,MLA
NYO,MRS
NYO,NRN
NYO,PFO
NYO,PMI
NYO,PSA
NYO,RIX
NYO,RJK
NYO,SKG
NYO,STN
NYO,SXF
NYO,TLL
NYO,TPS
NYO,TSF
NYO,WMI
NYO,XCR
NYO,ZAD
OPO,BCN
OPO,BGY
OPO,BLQ
OPO,BOD
OPO,BRE
OPO,BVA
OPO,CCF
OPO,CIA
OPO,CRL
OPO,DLE
OPO,DUB
OPO,EBU
OPO,EIN
OPO,FAO
OPO,FKB
OPO,FMM
OPO,HHN
OPO,LIL
OPO,LPA
OPO,LPL
OPO,LRH
OPO,MAD
OPO,MRS
OPO,MST
OPO,NRN
OPO,PMI
OPO,PSA
OPO,RDZ
OPO,STN
OPO,TFS
OPO,TUF
OPO,VLC
OPO,XCR
ORK,ACE
ORK,AGP
ORK,BGY
ORK,FAO
ORK,FUE
ORK,GRO
ORK,LGW
ORK,LPA
ORK,LPL
ORK,PMI
ORK,STN
ORK,TFS
OVD,BCN
OVD,LPA
OVD,MAD
OVD,TFS
PDV,HHN
PDV,STN
PEG,BGY
PEG,CAG
PEG,CRL
PEG,GRO
PEG,STN
PEG,TPS
PFO,BGY
PFO,BUD
PFO,CHQ
PFO,CIA
PFO,FMM
PFO,GPA
PFO,HHN
PFO,KRK
PFO,KUN
PFO,NYO
PFO,PSA
PFO,RYG
PFO,SKG
PFO,STN
PFO,TSF
PGF,CRL
PGF,STN
PIK,ACE
PIK,AGP
PIK,ALC
PIK,BCN
PIK,BGY
