Source,Target
ABZ,LTN
ACE,LGW
ACE,LPL
ACE,MAD
AGA,LGW
AGP,BFS
AGP,BRS
AGP,EMA
AGP,GLA
AGP,LGW
AGP,LPL
AGP,LTN
AGP,MAN
AGP,MXP
AGP,NCL
AGP,STN
AGP,SXF
AJA,CDG
ALC,BFS
ALC,BRS
ALC,EMA
ALC,GLA
ALC,LGW
ALC,LPL
ALC,LTN
ALC,MAN
ALC,NCL
ALC,STN
AMS,BFS
AMS,BRS
AMS,EDI
AMS,FCO
AMS,LGW
AMS,LPL
AMS,LTN
AMS,MAD
AMS,MXP
AMS,STN
ARN,MXP
ATH,FCO
ATH,LGW
ATH,MXP
ATH,ORY
ATH,SXF
BCN,BFS
BCN,BRS
BCN,CDG
BCN,DTM
BCN,EMA
BCN,LGW
BCN,LPL
BCN,LTN
BCN,LYS
BCN,MXP
BCN,NCL
BCN,STN
BCN,SXF
BDS,MXP
BFS,AGP
BFS,ALC
BFS,AMS
BFS,BCN
BFS,BRS
BFS,CDG
BFS,EDI
BFS,FAO
BFS,GLA
BFS,KRK
BFS,LGW
BFS,LPL
BFS,LTN
BFS,NCL
BFS,STN
BIA,CDG
BIA,LYS
BIO,STN
BIQ,CDG
BOD,LTN
BOD,LYS
BRI,FCO
BRI,MXP
BRS,AGP
BRS,ALC
BRS,AMS
BRS,BCN
BRS,BFS
BRS,CDG
BRS,CIA
BRS,EDI
BRS,FAO
BRS,FNC
BRS,GLA
BRS,GVA
BRS,INV
BRS,KRK
BRS,MAD
BRS,MJV
BRS,MXP
BRS,NCE
BRS,NCL
BRS,PMI
BRS,PRG
BRS,PSA
BRS,SXF
BRS,TLS
BRU,MXP
BRU,NCE
BRU,SXF
BSL,BCN
BSL,LGW
BSL,MAD
BSL,SXF
BUD,DTM
BUD,LGW
BUD,LTN
BUD,SXF
CAG,LTN
CAG,MXP
CDG,AJA
CDG,BCN
CDG,BFS
CDG,BIA
CDG,BIQ
CDG,BRS
CDG,CMN
CDG,EDI
CDG,GLA
CDG,KRK
CDG,LIS
CDG,LPL
CDG,LTN
CDG,MAD
CDG,MXP
CDG,NCE
CDG,NCL
CDG,OPO
CDG,RAK
CDG,TNG
CDG,VCE
CGN,LGW
CIA,BRS
CIA,LYS
CIA,ORY
CIA,SXF
CMN,CDG
CMN,LYS
CMN,MAD
CPH,GVA
CPH,LGW
CPH,MAN
CPH,MXP
CPH,STN
CPH,SXF
CTA,MXP
DTM,BCN
DTM,BUD
DTM,KRK
DTM,LTN
DTM,SKG
EDI,AMS
EDI,BFS
EDI,BRS
EDI,CDG
EDI,GVA
EDI,KRK
EDI,LGW
EDI,LTN
EDI,MAD
EDI,MUC
EDI,MXP
EDI,STN
EMA,AGP
EMA,ALC
EMA,BCN
EMA,FAO
EMA,GVA
EMA,PMI
EMA,PRG
EMA,VCE
FAO,BFS
FAO,BRS
FAO,EMA
FAO,GLA
FAO,LGW
FAO,LPL
FAO,LTN
FAO,NCL
FAO,STN
FCO,AMS
FCO,ATH
FCO,BRI
FCO,LGW
FCO,LIS
FCO,MAD
FCO,MXP
FCO,PMO
FCO,SUF
FCO,VCE
FNC,BRS
FNC,LGW
FNC,LIS
FNC,STN
FUE,LPL
FUE,MAD
FUE,STN
GIB,LGW
GLA,AGP
GLA,ALC
GLA,BFS
GLA,BRS
GLA,CDG
GLA,FAO
GLA,GVA
GLA,LGW
GLA,LTN
GLA,STN
GLA,SXF
GNB,LTN
GVA,BRS
GVA,BUD
GVA,CPH
GVA,EDI
GVA,EMA
GVA,GLA
GVA,LGW
GVA,LPL
GVA,LTN
GVA,MAN
GVA,ORY
GVA,STN
GVA,SXF
HAM,LTN
HEL,LGW
HRG,LGW
INN,LGW
INV,BRS
INV,LGW
INV,LTN
JER,LPL
KRK,BFS
KRK,BRS
KRK,CDG
KRK,DTM
KRK,EDI
KRK,LGW
KRK,LPL
KRK,LTN
LCA,LGW
LEI,LGW
LGW,ACE
LGW,AGA
LGW,AGP
LGW,ALC
LGW,AMS
LGW,ATH
LGW,BCN
LGW,BFS
LGW,BSL
LGW,BUD
LGW,CGN
LGW,CPH
LGW,EDI
LGW,FAO
LGW,FCO
LGW,FNC
LGW,GIB
LGW,GLA
LGW,GVA
LGW,HEL
LGW,HRG
LGW,INN
LGW,INV
LGW,KRK
LGW,LCA
LGW,LEI
LGW,LIN
LGW,LIS
LGW,LPA
LGW,LYS
LGW,MAD
LGW,MJV
LGW,MLA
LGW,MPL
LGW,MRS
LGW,MUC
LGW,MXP
LGW,NAP
LGW,NCE
LGW,OPO
LGW,PFO
LGW,PMI
LGW,PRG
LGW,PSA
LGW,RAK
LGW,SAW
LGW,SKG
LGW,SOF
LGW,SSH
LGW,SXF
LGW,SZG
LGW,TFS
LGW,TLS
LGW,VCE
LGW,VIE
LGW,VLC
LGW,ZRH
LIN,LGW
LIN,ORY
LIS,CDG
LIS,FCO
LIS,FNC
LIS,LGW
LIS,LTN
LIS,LYS
LIS,MAD
LIS,MXP
LIS,SXF
LJU,STN
LPA,LGW
LPL,ACE
LPL,AGP
LPL,ALC
LPL,AMS
LPL,BCN
LPL,BFS
LPL,CDG
LPL,FAO
LPL,FUE
LPL,GVA
LPL,JER
LPL,KRK
LPL,MAD
LPL,NAP
LPL,NCE
LPL,PMI
LPL,SXF
LTN,ABZ
LTN,AGP
LTN,ALC
LTN,AMS
LTN,BCN
LTN,BFS
LTN,BOD
LTN,BUD
LTN,CAG
LTN,CDG
LTN,DTM
LTN,EDI
LTN,FAO
LTN,GLA
LTN,GNB
LTN,GVA
LTN,HAM
LTN,INV
LTN,KRK
LTN,LIS
LTN,MAD
LTN,MXP
LTN,NCE
LTN,PFO
LTN,SAW
LTN,SSH
LTN,SXF
LTN,TLV
LTN,TRN
LTN,ZRH
LYS,BCN
LYS,BIA
LYS,BOD
LYS,CIA
LYS,CMN
LYS,LGW
LYS,LIS
LYS,MAD
LYS,NTE
LYS,OPO
LYS,RAK
LYS,STN
LYS,TLS
LYS,VCE
MAD,ACE
MAD,AMS
MAD,BRS
MAD,BSL
MAD,CDG
MAD,CMN
MAD,EDI
MAD,FCO
MAD,FUE
MAD,LGW
MAD,LIS
MAD,LPL
MAD,LTN
MAD,LYS
MAD,MXP
MAD,OTP
MAD,RAK
MAD,SOF
MAD,SXF
MAD,TLS
MAD,TNG
MAN,AGP
MAN,ALC
MAN,CPH
MAN,GVA
MAN,MLA
MAN,MUC
MAN,PFO
MAN,RAK
MAN,SOF
MAN,TFS
MJV,BRS
MJV,LGW
MJV,NCL
MLA,LGW
MLA,MAN
MLA,NCL
MPL,LGW
MRS,LGW
MUC,EDI
MUC,LGW
MUC,MAN
MUC,STN
MXP,AGP
MXP,AMS
MXP,ARN
MXP,ATH
