Source,Target
MAD,LIS
MAD,LPL
MAD,LTN
MAD,LYS
MAD,MXP
MAD,OTP
MAD,RAK
MAD,SOF
MAD,SXF
MAD,TLS
MAD,TNG
MAH,LGW
MAN,AGP
MAN,ALC
MAN,ATH
MAN,BIA
MAN,CFU
MAN,DLM
MAN,GVA
MAN,HER
MAN,MLA
MAN,PFO
MAN,SOF
MAN,TFS
MJV,BRS
MJV,LGW
MJV,NCL
MLA,LGW
MLA,MAN
MLA,NCL
MPL,LGW
MRS,LGW
MUC,EDI
MUC,LGW
MUC,STN
MXP,AGP
MXP,AMS
MXP,ARN
MXP,ATH
MXP,BCN
MXP,BDS
MXP,BRI
MXP,BRS
MXP,BRU
MXP,CAG
MXP,CDG
MXP,CPH
MXP,CTA
MXP,EDI
MXP,FCO
MXP,IBZ
MXP,LGW
MXP,LIS
MXP,MAD
MXP,NAP
MXP,OLB
MXP,OTP
MXP,PMO
MXP,PRG
MXP,RAK
MXP,SOF
MXP,SUF
MXP,SXF
NAP,LGW
NAP,LPL
NAP,MXP
NAP,ORY
NAP,STN
NAP,SXF
NAP,VCE
NCE,BFS
NCE,BRS
NCE,CDG
NCE,EDI
NCE,EMA
NCE,LGW
NCE,LPL
NCE,LTN
NCE,NCL
NCE,ORY
NCE,STN
NCE,SXF
NCL,AGP
NCL,ALC
NCL,BCN
NCL,BFS
NCL,BRS
NCL,CDG
NCL,CIA
NCL,FAO
NCL,MJV
NCL,MLA
NCL,NCE
NCL,PMI
NCL,STN
OLB,BRS
OLB,LGW
OLB,MXP
OLB,SXF
OPO,CDG
OPO,LYS
ORY,ATH
ORY,CIA
ORY,LIN
ORY,NAP
ORY,NCE
ORY,PSA
ORY,SXF
ORY,TLS
OTP,MAD
OTP,MXP
OVD,STN
PFO,LGW
PFO,MAN
PMI,BFS
PMI,BRS
PMI,EDI
PMI,EMA
PMI,GLA
PMI,LGW
PMI,LPL
PMI,LTN
PMI,NCL
PMI,STN
PMI,SXF
PMO,FCO
PMO,MXP
PRG,BRS
PRG,EMA
PRG,LGW
PRG,MXP
PRG,STN
PSA,BRS
PSA,LGW
PSA,LTN
PSA,ORY
PSA,SXF
RAK,CDG
RAK,LGW
RAK,LYS
RAK,MAD
RAK,MXP
RHO,LGW
SAW,LGW
SAW,LTN
SKG,DTM
SKG,LGW
SKG,SXF
SOF,LGW
SOF,MAD
SOF,MAN
SOF,MXP
SPU,BRS
SPU,LGW
SSH,LGW
STN,AGP
STN,ALC
STN,AMS
STN,BCN
STN,BFS
STN,BIO
STN,CPH
STN,EDI
STN,FAO
STN,FNC
STN,GLA
STN,IBZ
STN,LJU
STN,LYS
STN,MUC
STN,NAP
STN,NCE
STN,NCL
STN,OVD
STN,PMI
STN,PRG
STN,TLL
SUF,MXP
SXF,AGP
SXF,ATH
SXF,BCN
SXF,BRS
SXF,BRU
SXF,BSL
SXF,BUD
SXF,CAG
SXF,CIA
SXF,CPH
SXF,GLA
SXF,GVA
SXF,HER
SXF,LGW
SXF,LIS
SXF,LPL
SXF,LTN
SXF,MAD
SXF,MXP
SXF,NAP
SXF,NCE
SXF,OLB
SXF,ORY
SXF,PMI
SXF,PSA
SXF,SKG
SXF,VCE
SZG,LGW
TFS,LGW
TFS,MAN
TLL,STN
TLS,BRS
TLS,LGW
TLS,LYS
TLS,MAD
TLS,ORY
TNG,CDG
TNG,MAD
VCE,BRS
VCE,CDG
VCE,EMA
VCE,FCO
VCE,LGW
VCE,LYS
VCE,NAP
VCE,SXF
VIE,LGW
VIE,LTN
VLC,BRS
VLC,LGW
WAW,LTN
ZRH,LGW
ZRH,LTN
