Source,Target
CIA,NRN
CIA,NYO
CIA,OPO
CIA,POZ
CIA,RIX
CIA,RYG
CIA,SDR
CIA,SKG
CIA,STN
CIA,SVQ
CIA,TMP
CIA,TPS
CIA,VLC
CIA,VNO
CIA,WRO
CIA,ZAZ
CND,PSA
CRL,ACE
CRL,AGP
CRL,ALC
CRL,AOI
CRL,BCN
CRL,BDS
CRL,BGY
CRL,BLQ
CRL,BOD
CRL,BTS
CRL,CAG
CRL,CCF
CRL,CIA
CRL,DUB
CRL,EDI
CRL,FAO
CRL,FNI
CRL,FUE
CRL,GSE
CRL,KRK
CRL,KUN
CRL,LCA
CRL,LPA
CRL,LPP
CRL,MAD
CRL,MAN
CRL,MPL
CRL,MRS
CRL,NYO
CRL,OPO
CRL,PGF
CRL,PMI
CRL,PSA
CRL,PSR
CRL,RIX
CRL,RYG
CRL,SDR
CRL,SKG
CRL,SUF
CRL,SVQ
CRL,TFS
CRL,TPS
CRL,TRN
CRL,TRS
CRL,TSF
CRL,VLC
CRL,VLL
CRL,VRN
CRL,WRO
CRL,ZAZ
CUF,CAG
DNR,EMA
DNR,STN
DSA,TFS
DUB,ACE
DUB,AGP
DUB,ALC
DUB,BCN
DUB,BGY
DUB,BHX
DUB,BRS
DUB,BTS
DUB,BVA
DUB,BZG
DUB,CCF
DUB,CIA
DUB,CRL
DUB,EDI
DUB,EIN
DUB,EMA
DUB,FAO
DUB,FMM
DUB,FUE
DUB,GDN
DUB,GNB
DUB,HHN
DUB,KRK
DUB,KTW
DUB,KUN
DUB,LBA
DUB,LCJ
DUB,LGW
DUB,LPA
DUB,LPL
DUB,LTN
DUB,MAD
DUB,MAN
DUB,MJV
DUB,MLA
DUB,NCL
DUB,NTE
DUB,NYO
DUB,PIK
DUB,POZ
DUB,PSA
DUB,RIX
DUB,RYG
DUB,RZE
DUB,STN
DUB,SXF
DUB,SZG
DUB,SZZ
DUB,TFS
DUB,TLL
DUB,TRN
DUB,VNO
DUB,WRO
EBU,OPO
EDI,ACE
EDI,AGP
EDI,ALC
EDI,BCN
EDI,BRE
EDI,BTS
EDI,BVA
EDI,CIA
EDI,CRL
EDI,DUB
EDI,FAO
EDI,FUE
EDI,GDN
EDI,GSE
EDI,HHN
EDI,KRK
EDI,KUN
EDI,LCJ
EDI,LPA
EDI,MLA
EDI,NRN
EDI,NYO
EDI,POZ
EDI,TFS
EDI,TRF
EIN,ACE
EIN,AGP
EIN,AHO
EIN,ALC
EIN,BGY
EIN,CIA
EIN,DUB
EIN,FAO
EIN,GDN
EIN,GRO
EIN,KRK
EIN,KUN
EIN,LPA
EIN,MAD
EIN,MLA
EIN,MRS
EIN,NYO
EIN,OPO
EIN,PSA
EIN,STN
EIN,SVQ
EMA,ACE
EMA,AGP
EMA,ALC
EMA,BGY
EMA,DNR
EMA,DUB
EMA,FAO
EMA,FUE
EMA,KRK
EMA,LCJ
EMA,LIG
EMA,LPA
EMA,NOC
EMA,RIX
EMA,RZE
EMA,SXF
EMA,TFS
EMA,TSF
EMA,WRO
FAO,BHX
FAO,BRS
FAO,BVA
FAO,CRL
FAO,DUB
FAO,EDI
FAO,EIN
FAO,EMA
FAO,LBA
FAO,LPL
FAO,MAN
FAO,NRN
FAO,OPO
FAO,PIK
FAO,STN
FKB,ACE
FKB,ALC
FKB,CIA
FKB,GRO
FKB,LPA
FKB,OPO
FKB,STN
FKB,TFS
FMM,AGP
FMM,ALC
FMM,CIA
FMM,DUB
FMM,GRO
FMM,MAN
FMM,NYO
FMM,OPO
FMM,STN
FMM,VLC
FNI,CRL
FNI,LTN
FUE,BCN
FUE,BGY
FUE,BHX
FUE,BRE
FUE,CRL
FUE,DUB
FUE,EDI
FUE,EMA
FUE,HHN
FUE,LBA
FUE,LPL
FUE,LTN
FUE,MAD
FUE,NRN
FUE,ORK
FUE,PIK
FUE,PSA
FUE,STN
GDN,BHX
GDN,BRS
GDN,DUB
GDN,EDI
GDN,EIN
GDN,LBA
GDN,RYG
GDN,STN
GNB,DUB
GNB,STN
GOA,BRI
GOA,CAG
GOA,CIA
GOA,STN
GOA,TPS
GRO,AHO
GRO,BDS
GRO,BHX
GRO,BLL
GRO,BLQ
GRO,BRE
GRO,BVA
GRO,EIN
GRO,FKB
GRO,FMM
GRO,HHN
GRO,LCA
GRO,MAN
GRO,NYO
GRO,PMI
GRO,PSA
GRO,PSR
GRO,TLL
GRO,TPS
GRO,TRN
GRO,TSF
GRZ,STN
GSE,AGP
GSE,ALC
GSE,BVA
GSE,CIA
GSE,CRL
GSE,EDI
GSE,KLU
GSE,KUN
GSE,STN
HAU,STN
HHN,ACE
HHN,AGP
HHN,AHO
HHN,ALC
HHN,BGY
HHN,BRI
HHN,CIA
HHN,DUB
HHN,EDI
HHN,FUE
HHN,GRO
HHN,KIR
HHN,KUN
HHN,LPA
HHN,MAD
HHN,MAN
HHN,MPL
HHN,NYO
HHN,OPO
HHN,PDV
HHN,PSA
HHN,PSR
HHN,RIX
HHN,RYG
HHN,SCQ
HHN,STN
HHN,TFS
HHN,TMP
HHN,TPS
HHN,TSF
HHN,VLC
IBZ,BCN
IBZ,MAD
IBZ,VLC
KIR,HHN
KIR,LTN
KIR,STN
KLU,GSE
KLU,NYO
KLU,STN
KRK,ALC
KRK,BGY
KRK,BLQ
KRK,BVA
KRK,CIA
KRK,CRL
KRK,DUB
KRK,EDI
KRK,EIN
KRK,EMA
KRK,LBA
KRK,LPL
KRK,MAD
KRK,NYO
KRK,RYG
KRK,STN
KTW,BHX
KTW,BRS
KTW,DUB
KTW,MAN
KTW,STN
KUN,BHX
KUN,BRS
KUN,BVA
KUN,CRL
KUN,DUB
KUN,EDI
KUN,EIN
KUN,GSE
KUN,HHN
KUN,LBA
KUN,LGW
KUN,LPL
KUN,LTN
KUN,NYO
KUN,RYG
KUN,STN
KUN,TMP
LBA,ACE
LBA,AGP
LBA,ALC
LBA,BCN
LBA,DUB
LBA,FAO
LBA,FUE
LBA,GDN
LBA,KRK
LBA,KUN
LBA,MLA
LBA,NRN
LBA,RIX
LBA,TSF
LBC,BGY
LBC,NYO
LCA,BLQ
LCA,CRL
LCA,GRO
LCA,NRN
LCJ,BGY
LCJ,DUB
LCJ,EDI
LCJ,EMA
LCJ,LPL
LCJ,STN
LDE,STN
LDY,BHX
LDY,LPL
LDY,PIK
LDY,STN
LEI,MAD
LEJ,CIA
LEJ,STN
LGW,ALC
LGW,DUB
LGW,KUN
LGW,MAD
LGW,NYO
LGW,ORK
LGW,RYG
LGW,SNN
LGW,SVQ
LIG,EMA
LIG,LPL
LIG,STN
LIL,MRS
LIL,OPO
LNZ,STN
LPA,BCN
LPA,BGY
LPA,BHX
LPA,BRE
LPA,BRS
LPA,BTS
LPA,CRL
LPA,DUB
LPA,EDI
LPA,EIN
LPA,EMA
LPA,FKB
LPA,HHN
LPA,LPL
LPA,LTN
LPA,MAD
LPA,NRN
LPA,PIK
LPA,PSA
LPA,SCQ
LPA,SDR
LPA,SNN
LPA,STN
LPA,SVQ
LPA,VLC
LPA,ZAZ
LPL,ACE
LPL,AGP
LPL,ALC
LPL,BGY
LPL,BTS
LPL,CCF
LPL,CIA
LPL,DUB
LPL,FAO
LPL,FUE
LPL,KRK
LPL,KUN
LPL,LCJ
LPL,LDY
LPL,LIG
LPL,LPA
LPL,NOC
LPL,NYO
LPL,ORK
LPL,POZ
LPL,RIX
LPL,RYG
LPL,SNN
LPL,SZZ
LPL,TFS
LPL,TRF
LPL,WRO
LPP,BGY
LPP,CRL
LPP,NRN
LRH,STN
LTN,ACE
LTN,BTS
LTN,BZR
LTN,DUB
LTN,FNI
LTN,FUE
LTN,KIR
LTN,KUN
LTN,LPA
LTN,MLA
LTN,NOC
LTN,RZE
LTN,TFS
LTN,TLL
MAD,ACE
MAD,AHO
MAD,ALC
MAD,AOI
MAD,BGY
MAD,BLQ
MAD,BRI
MAD,BVA
MAD,CAG
MAD,CIA
MAD,CRL
MAD,DUB
MAD,EIN
MAD,FUE
MAD,HHN
MAD,IBZ
MAD,KRK
MAD,LEI
MAD,LGW
MAD,LPA
MAD,MAN
MAD,MLA
MAD,MRS
MAD,NRN
MAD,OPO
MAD,PMI
MAD,POZ
MAD,PSA
MAD,SCQ
MAD,SDR
MAD,STN
MAD,TFS
MAD,TPS
MAD,TRN
MAD,VRN
MAN,AGP
MAN,ALC
MAN,BGY
MAN,BRE
MAN,BVA
MAN,CIA
MAN,CRL
MAN,DUB
MAN,FAO
MAN,FMM
MAN,GRO
MAN,HHN
MAN,KTW
MAN,MAD
MAN,RYG
MAN,RZE
MAN,TFS
MJV,DUB
MJV,STN
MLA,BHX
MLA,BLQ
MLA,BRI
MLA,BRS
MLA,DUB
MLA,EDI
MLA,EIN
MLA,LBA
MLA,LTN
MLA,MAD
MLA,MRS
MLA,NYO
MLA,PSA
MLA,TPS
MLA,TSF
MLA,VLC
MMX,STN
MPL,CRL
MPL,HHN
MRS,BES
MRS,BGY
MRS,CIA
MRS,CRL
MRS,EIN
MRS,LIL
MRS,MAD
MRS,MLA
MRS,NTE
MRS,OPO
MRS,STN
MRS,SVQ
NCL,DUB
NOC,ACE
NOC,EMA
NOC,LPL
NOC,LTN
NOC,STN
NOC,TFS
NRN,ACE
NRN,AGP
NRN,ALC
NRN,AOI
NRN,BCN
NRN,BGY
NRN,BLQ
NRN,BRI
NRN,BZG
NRN,CAG
NRN,CIA
NRN,EDI
NRN,FAO
NRN,FUE
NRN,LBA
NRN,LCA
NRN,LPA
NRN,LPP
NRN,MAD
NRN,NYO
NRN,OPO
NRN,PMO
NRN,RIX
NRN,STN
NRN,SVQ
NRN,TFS
NRN,TLL
NRN,TSF
NRN,VXO
NTE,DUB
NTE,MRS
NYO,AGP
NYO,ALC
NYO,BGY
NYO,BRE
NYO,BVA
NYO,CIA
NYO,CRL
NYO,DUB
NYO,EDI
NYO,EIN
NYO,FMM
NYO,GRO
NYO,HHN
NYO,KLU
NYO,KRK
NYO,KUN
NYO,LBC
NYO,LGW
NYO,LPL
NYO,MLA
NYO,NRN
NYO,RIX
NYO,STN
NYO,SXF
NYO,TLL
OPO,BCN
OPO,BGY
OPO,BOD
OPO,BVA
OPO,CIA
OPO,CRL
OPO,EBU
OPO,EIN
OPO,FAO
OPO,FKB
OPO,FMM
OPO,HHN
OPO,LIL
OPO,MAD
OPO,MRS
OPO,NRN
OPO,STN
OPO,TFS
OPO,TUF
OPO,VLC
OPO,XCR
ORK,ACE
ORK,AGP
ORK,FUE
ORK,LGW
ORK,LPL
ORK,STN
ORK,TFS
PDV,HHN
PDV,STN
PEG,STN
PGF,CRL
PIK,ACE
PIK,AGP
PIK,ALC
PIK,BVA
PIK,DUB
PIK,FAO
PIK,FUE
PIK,LDY
PIK,LPA
PIK,RIX
PIK,TFS
PIK,WRO
PIS,STN
PMF,STN
PMF,TPS
PMI,BCN
PMI,CRL
PMI,GRO
PMI,MAD
PMI,STN
PMI,SVQ
PMI,VLC
PMO,BGY
PMO,BLQ
PMO,NRN
PMO,PSA
PMO,STN
PMO,TSF
PMO,VRN
POZ,BCN
POZ,BGY
POZ,BRS
POZ,CIA
POZ,DUB
POZ,EDI
POZ,LPL
POZ,MAD
POZ,RYG
POZ,STN
PSA,AHO
PSA,BDS
PSA,BRI
PSA,BVA
PSA,CAG
PSA,CND
PSA,CRL
PSA,DUB
PSA,EIN
PSA,FUE
PSA,GRO
PSA,HHN
PSA,LPA
PSA,MAD
PSA,MLA
PSA,PMO
PSA,STN
PSA,SUF
PSA,SVQ
PSA,TFS
PSA,TPS
PSA,VLC
PSR,BGY
PSR,BVA
PSR,CRL
PSR,GRO
PSR,HHN
PSR,STN
RDZ,STN
RIX,BGY
RIX,BRE
RIX,BRS
RIX,CIA
RIX,CRL
RIX,DUB
RIX,EMA
RIX,HHN
RIX,LBA
RIX,LPL
RIX,NRN
RIX,NYO
RIX,PIK
RIX,RYG
RIX,STN
RMI,STN
RYG,AGP
RYG,ALC
RYG,BCN
RYG,BVA
RYG,CIA
RYG,CRL
RYG,DUB
RYG,GDN
RYG,HHN
RYG,KRK
RYG,KUN
RYG,LGW
RYG,LPL
RYG,MAN
RYG,POZ
RYG,RIX
RYG,STN
RYG,SXF
RYG,TLL
RYG,WRO
RZE,BHX
RZE,BRS
RZE,DUB
RZE,EMA
RZE,LTN
RZE,MAN
RZE,STN
SCQ,ACE
SCQ,AGP
SCQ,ALC
SCQ,BCN
SCQ,BGY
SCQ,HHN
SCQ,LPA
SCQ,MAD
SCQ,STN
SCQ,SVQ
SCQ,TFS
SCQ,VLC
SDR,ACE
SDR,AGP
SDR,BCN
SDR,BGY
SDR,BVA
SDR,CIA
SDR,CRL
SDR,LPA
SDR,MAD
SDR,STN
SDR,SVQ
SDR,TFS
SKG,BGY
SKG,CIA
SKG,CRL
SKG,STN
SNN,ACE
SNN,LGW
SNN,LPA
SNN,LPL
SNN,STN
SNN,WRO
STN,AAR
STN,ACE
STN,AGP
STN,AHO
STN,ALC
STN,AOI
STN,BCN
STN,BDS
STN,BGY
STN,BIQ
STN,BLL
STN,BLQ
STN,BRE
STN,BRI
STN,BRQ
STN,BTS
STN,BZG
STN,CCF
STN,CIA
STN,DNR
STN,DUB
STN,EIN
STN,FAO
STN,FKB
STN,FMM
STN,FUE
STN,GDN
STN,GNB
STN,GOA
STN,GRZ
STN,GSE
STN,HAU
STN,HHN
STN,KIR
STN,KLU
STN,KRK
STN,KTW
STN,KUN
STN,LCJ
STN,LDE
STN,LDY
STN,LEJ
STN,LIG
STN,LNZ
STN,LPA
STN,LRH
STN,MAD
STN,MJV
STN,MMX
STN,MRS
STN,NOC
STN,NRN
STN,NYO
STN,OPO
STN,ORK
STN,PDV
STN,PEG
STN,PIS
STN,PMF
STN,PMI
STN,PMO
STN,POZ
STN,PSA
STN,PSR
STN,RDZ
STN,RIX
STN,RMI
STN,RYG
STN,RZE
STN,SCQ
STN,SDR
STN,SKG
STN,SNN
STN,SUF
STN,SVQ
STN,SXF
STN,SZG
STN,SZZ
STN,TFS
STN,TMP
STN,TRF
STN,TRN
STN,TRS
STN,TSF
STN,TUF
STN,VLC
STN,VLL
STN,VNO
STN,VRN
STN,VST
STN,WRO
STN,ZAZ
SUF,BGY
SUF,BLQ
SUF,CRL
SUF,PSA
SUF,STN
SVQ,ACE
SVQ,ALC
SVQ,BCN
SVQ,BGY
SVQ,BLQ
SVQ,BOD
SVQ,BVA
SVQ,CIA
SVQ,CRL
SVQ,EIN
SVQ,LGW
SVQ,LPA
SVQ,MRS
SVQ,NRN
SVQ,PMI
SVQ,PSA
SVQ,SCQ
SVQ,SDR
SVQ,STN
SVQ,TFS
SVQ,TSF
SVQ,VLC
SVQ,ZAZ
SXF,BGY
SXF,DUB
SXF,EMA
SXF,NYO
SXF,RYG
SXF,STN
SZG,DUB
SZG,STN
SZZ,DUB
SZZ,LPL
SZZ,STN
TFS,BCN
TFS,BGY
TFS,BHX
TFS,BLL
TFS,BLQ
TFS,BRE
TFS,BRS
TFS,BVA
TFS,CRL
TFS,DSA
TFS,DUB
TFS,EDI
TFS,EMA
TFS,FKB
TFS,HHN
TFS,LPL
TFS,LTN
TFS,MAD
TFS,MAN
TFS,NOC
TFS,NRN
TFS,OPO
TFS,ORK
TFS,PIK
TFS,PSA
TFS,SCQ
TFS,SDR
TFS,STN
TFS,SVQ
TFS,VLC
TFS,ZAZ
TLL,BGY
TLL,BRE
TLL,DUB
TLL,GRO
TLL,LTN
TLL,NRN
TLL,NYO
TLL,RYG
TMP,BRE
TMP,CIA
TMP,HHN
TMP,KUN
TMP,STN
TPS,BGY
TPS,BLQ
TPS,BVA
TPS,CAG
TPS,CIA
TPS,CRL
TPS,GOA
TPS,GRO
TPS,HHN
TPS,MAD
TPS,MLA
TPS,PMF
TPS,PSA
TPS,TRN
TPS,TRS
TPS,TSF
TPS,VRN
TRF,BGY
TRF,BRE
TRF,EDI
TRF,LPL
TRF,STN
TRN,BDS
TRN,BRI
TRN,BVA
TRN,CRL
TRN,DUB
TRN,GRO
TRN,MAD
TRN,STN
TRN,TPS
TRS,CRL
TRS,STN
TRS,TPS
TSF,AHO
TSF,BCN
TSF,BDS
TSF,BRI
TSF,BVA
TSF,CAG
TSF,CRL
TSF,EMA
TSF,GRO
TSF,HHN
TSF,LBA
TSF,MLA
TSF,NRN
TSF,PMO
TSF,STN
TSF,SVQ
TSF,TPS
TSF,VLC
TUF,OPO
TUF,STN
VLC,ACE
VLC,AGP
VLC,BGY
VLC,BLQ
VLC,BRI
VLC,BVA
VLC,CIA
VLC,CRL
VLC,FMM
VLC,HHN
VLC,IBZ
VLC,LPA
VLC,MLA
VLC,OPO
VLC,PMI
VLC,PSA
VLC,SCQ
VLC,STN
VLC,SVQ
VLC,TFS
VLC,TSF
VLL,ACE
VLL,BCN
VLL,CRL
VLL,STN
VNO,BCN
VNO,BGY
VNO,BRE
VNO,CIA
VNO,DUB
VNO,STN
VRN,AHO
VRN,BDS
VRN,BRI
VRN,BVA
VRN,CRL
VRN,MAD
VRN,PMO
VRN,STN
VRN,TPS
VST,STN
VXO,NRN
WRO,BGY
WRO,BLQ
WRO,BRS
WRO,CIA
WRO,CRL
WRO,DUB
WRO,EMA
WRO,LPL
WRO,PIK
WRO,RYG
WRO,SNN
WRO,STN
XCR,OPO
XRY,BCN
ZAZ,ACE
ZAZ,BGY
ZAZ,BLQ
ZAZ,BVA
ZAZ,CIA
ZAZ,LPA
ZAZ,STN
ZAZ,SVQ
ZAZ,TFS
