Source,Target
FCO,VCE
FEZ,CDG
FNC,BRS
FNC,LGW
FNC,LIS
FUE,BRS
FUE,LPL
FUE,STN
GIB,LGW
GIB,LPL
GLA,AGP
GLA,ALC
GLA,AMS
GLA,BFS
GLA,BRS
GLA,CDG
GLA,FAO
GLA,GVA
GLA,LGW
GLA,LTN
GLA,STN
GLA,SXF
GNB,BHX
GNB,BRS
GNB,EDI
GNB,LGW
GNB,LPL
GNB,LTN
GNB,STN
GOT,LGW
GVA,BFS
GVA,BHX
GVA,BOH
GVA,BRS
GVA,CPH
GVA,EDI
GVA,GLA
GVA,LBA
GVA,LGW
GVA,LPL
GVA,LTN
GVA,MAN
GVA,NCL
GVA,ORY
GVA,STN
GVA,SXF
HAM,LGW
HAM,LTN
HAM,MAN
HRG,LGW
INN,BRS
INN,LGW
INN,LPL
INV,BRS
INV,LGW
INV,LTN
IOM,LPL
JER,LPL
KRK,BFS
KRK,BRS
KRK,CDG
KRK,EDI
KRK,LGW
KRK,LPL
LBA,GVA
LCA,LGW
LEI,LGW
LGW,ABZ
LGW,ACE
LGW,AGA
LGW,AGP
LGW,ALC
LGW,AMM
LGW,AMS
LGW,ATH
LGW,BCN
LGW,BFS
LGW,BLQ
LGW,BOD
LGW,BSL
LGW,BUD
LGW,CGN
LGW,CPH
LGW,CTA
LGW,DUS
LGW,EDI
LGW,FAO
LGW,FCO
LGW,FNC
LGW,GIB
LGW,GLA
LGW,GNB
LGW,GOT
LGW,GVA
LGW,HAM
LGW,HRG
LGW,INN
LGW,INV
LGW,KRK
LGW,LCA
LGW,LEI
LGW,LIN
LGW,LIS
LGW,LPA
LGW,LXR
LGW,LYS
LGW,MAD
LGW,MJV
LGW,MLA
LGW,MPL
LGW,MRS
LGW,MUC
LGW,MXP
LGW,NAP
LGW,NCE
LGW,OPO
LGW,PFO
LGW,PMI
LGW,PMO
LGW,PRG
LGW,PSA
LGW,RAK
LGW,SKG
LGW,SOF
LGW,SSH
LGW,SVQ
LGW,SXF
LGW,SZG
LGW,TFS
LGW,TLS
LGW,VCE
LGW,VIE
LGW,VLC
LGW,VRN
LGW,ZAG
LGW,ZRH
LIN,LGW
LIN,ORY
LIS,BCN
LIS,CDG
LIS,FCO
LIS,FNC
LIS,LGW
LIS,LTN
LIS,LYS
LIS,MAD
LIS,MXP
LIS,SXF
LIS,TLS
LJU,CDG
LJU,STN
LPA,LGW
LPL,ACE
LPL,AGP
LPL,ALC
LPL,AMS
LPL,BCN
LPL,BFS
LPL,BRU
LPL,CDG
LPL,FAO
LPL,FUE
LPL,GIB
LPL,GNB
LPL,GVA
LPL,INN
LPL,IOM
LPL,JER
LPL,KRK
LPL,LYS
LPL,MAD
LPL,MLA
LPL,NCE
LPL,PMI
LPL,SXF
LPL,SZG
LPL,TLL
LTN,ABZ
LTN,AGP
LTN,ALC
LTN,AMS
LTN,BCN
LTN,BFS
LTN,BOD
LTN,BUD
LTN,CDG
LTN,DTM
LTN,EDI
LTN,FAO
LTN,GLA
LTN,GNB
LTN,GVA
LTN,HAM
LTN,INV
LTN,LIS
LTN,MAD
LTN,MXP
LTN,NCE
LTN,PFO
LTN,SAW
LTN,SSH
LTN,SXF
LTN,SZG
LTN,TLV
LTN,ZRH
LXR,LGW
LYS,AGA
LYS,BCN
LYS,BES
LYS,BOD
LYS,BRS
LYS,BRU
LYS,CMN
LYS,EDI
LYS,FCO
LYS,LGW
LYS,LIS
LYS,LPL
LYS,MAD
LYS,MXP
LYS,NCE
LYS,NTE
LYS,OPO
LYS,PRG
LYS,RAK
LYS,STN
LYS,SXF
LYS,TLS
LYS,VCE
MAD,AMS
MAD,BOD
MAD,BRS
MAD,BSL
MAD,CDG
MAD,EDI
MAD,FCO
MAD,LGW
MAD,LIS
MAD,LPL
MAD,LTN
MAD,LYS
MAD,MAN
MAD,MXP
MAD,NAP
MAD,OTP
MAD,SXF
MAD,TLS
MAD,VCE
MAN,AGP
MAN,ALC
MAN,AMS
MAN,ATH
MAN,BFS
MAN,BIO
MAN,CPH
MAN,GVA
MAN,HAM
MAN,MAD
MAN,MLA
MAN,MUC
MAN,PFO
MAN,RAK
MAN,SOF
MAN,SSH
MAN,SXF
MAN,TFS
MAN,ZRH
MJV,BRS
MJV,LGW
MLA,BFS
MLA,LGW
MLA,LPL
MLA,MAN
MLA,NCL
MPL,LGW
MRS,LGW
MUC,EDI
MUC,LGW
MUC,MAN
MUC,STN
MXP,AGP
MXP,AMS
MXP,ATH
MXP,BCN
MXP,BDS
MXP,BOD
MXP,BRI
MXP,BRU
MXP,CAG
MXP,CDG
MXP,CMN
MXP,CPH
MXP,CTA
MXP,EDI
MXP,FCO
MXP,LGW
MXP,LIS
MXP,LTN
MXP,LYS
MXP,MAD
MXP,NAP
MXP,OLB
MXP,OPO
MXP,PMO
MXP,PRG
MXP,RAK
MXP,SKG
MXP,SUF
MXP,SXF
MXP,TLS
NAP,LGW
NAP,MAD
NAP,MXP
NAP,ORY
NAP,STN
NAP,SXF
NAP,VCE
NCE,BRS
NCE,BRU
NCE,CDG
NCE,FCO
NCE,LGW
NCE,LPL
NCE,LTN
NCE,LYS
NCE,ORY
NCE,STN
NCE,SXF
NCL,AGP
NCL,ALC
NCL,BCN
NCL,BFS
NCL,BRS
NCL,CDG
NCL,FAO
NCL,GVA
NCL,MLA
NTE,LYS
NTE,TLS
OLB,MXP
OLB,SXF
OPO,CDG
OPO,LGW
OPO,LYS
OPO,MXP
ORY,ATH
ORY,BUD
ORY,FAO
ORY,FCO
ORY,GVA
ORY,LIN
ORY,NAP
ORY,NCE
ORY,PSA
ORY,SXF
ORY,TLS
OTP,MAD
OVD,STN
PFO,BRS
PFO,EDI
PFO,LGW
PFO,LTN
PFO,MAN
PMI,BRS
PMI,LGW
PMI,LPL
PMI,STN
PMI,SXF
PMO,FCO
PMO,LGW
PMO,MXP
PRG,AMS
PRG,BRS
PRG,CDG
PRG,LGW
PRG,LYS
PRG,MXP
PRG,STN
PSA,LGW
PSA,ORY
PSA,SXF
RAK,CDG
RAK,LGW
RAK,LYS
RAK,MAN
RAK,MXP
SAW,LTN
SKG,DTM
SKG,LGW
SKG,MXP
SKG,SXF
SOF,LGW
SOF,MAN
SSH,LGW
SSH,LTN
SSH,MAN
STN,AGP
STN,ALC
STN,AMS
STN,BCN
STN,BFS
STN,BIO
STN,CAG
STN,CPH
STN,EDI
STN,FAO
STN,FUE
STN,GLA
STN,GNB
STN,GVA
STN,LJU
STN,LYS
STN,MUC
STN,NAP
STN,NCE
STN,OVD
STN,PMI
STN,PRG
STN,TLL
SUF,MXP
SVQ,LGW
SXF,AGA
SXF,AGP
SXF,AMS
SXF,ATH
SXF,BCN
SXF,BRS
SXF,BRU
SXF,BSL
SXF,BUD
SXF,CPH
SXF,FCO
SXF,GLA
SXF,GVA
SXF,LGW
SXF,LIS
SXF,LPL
SXF,LTN
SXF,LYS
SXF,MAD
SXF,MAN
SXF,MXP
SXF,NAP
SXF,NCE
SXF,OLB
SXF,ORY
SXF,PMI
SXF,PSA
SXF,SKG
SXF,TFS
SXF,VCE
SZG,BRS
SZG,LGW
SZG,LPL
SZG,LTN
TFS,BRS
TFS,EDI
TFS,LGW
TFS,MAN
TFS,SXF
TLL,LPL
TLL,STN
TLS,BRS
TLS,CDG
TLS,FCO
TLS,LGW
TLS,LIS
TLS,LYS
TLS,MAD
TLS,MXP
TLS,NTE
TLS,ORY
TLV,LTN
TNG,CDG
VCE,CDG
VCE,FCO
VCE,LGW
VCE,LYS
VCE,MAD
VCE,NAP
VCE,SXF
VIE,LGW
VLC,LGW
VRN,LGW
ZAG,CDG
ZAG,DTM
ZAG,LGW
ZRH,LGW
ZRH,LTN
ZRH,MAN
