Source,Target
BIQ,DUB
BIQ,STN
BLL,AGP
BLL,AHO
BLL,ALC
BLL,BGY
BLL,BUD
BLL,CIA
BLL,EDI
BLL,GRO
BLL,KRK
BLL,MLA
BLL,PMI
BLL,STN
BLL,TFS
BLQ,ACE
BLQ,BCN
BLQ,BDS
BLQ,BRI
BLQ,BVA
BLQ,CRL
BLQ,KRK
BLQ,MAD
BLQ,MLA
BLQ,NRN
BLQ,PMO
BLQ,STN
BLQ,SUF
BLQ,SVQ
BLQ,TFS
BLQ,TPS
BLQ,VLC
BLQ,WMI
BLQ,WRO
BOD,CIA
BOD,CRL
BOD,EDI
BOD,EIN
BOD,OPO
BOD,SVQ
BOH,ACE
BOH,AGP
BOH,ALC
BOH,CCF
BOH,FAO
BOH,GRO
BOH,LPA
BOH,MJV
BOH,MLA
BOH,PMI
BOH,TFS
BOH,WRO
BRE,AGP
BRE,ALC
BRE,BGY
BRE,CIA
BRE,DUB
BRE,EDI
BRE,FAO
BRE,FUE
BRE,GRO
BRE,LPA
BRE,MAN
BRE,NYO
BRE,OPO
BRE,PMI
BRE,REU
BRE,RIX
BRE,STN
BRE,TFS
BRE,TLL
BRE,TMP
BRE,TRF
BRE,TSF
BRE,VNO
BRI,BGY
BRI,BLQ
BRI,BVA
BRI,CAG
BRI,CIA
BRI,CRL
BRI,FKB
BRI,GOA
BRI,HHN
BRI,MLA
BRI,NRN
BRI,PSA
BRI,STN
BRI,TRN
BRI,TRS
BRI,TSF
BRQ,STN
BRS,ACE
BRS,AGP
BRS,ALC
BRS,BGY
BRS,BUD
BRS,BZR
BRS,CHQ
BRS,DUB
BRS,EGC
BRS,FAO
BRS,GDN
BRS,GRO
BRS,KTW
BRS,KUN
BRS,LCJ
BRS,LPA
BRS,MLA
BRS,PMI
BRS,POZ
BRS,RZE
BRS,SZZ
BRS,TFS
BRS,TSF
BRS,WMI
BRS,WRO
BTS,AHO
BTS,BGY
BTS,BHX
BTS,CIA
BTS,CRL
BTS,DUB
BTS,EDI
BTS,LPL
BTS,LTN
BTS,PMI
BTS,STN
BUD,ALC
BUD,BCN
BUD,BGY
BUD,BLL
BUD,BRS
BUD,BVA
BUD,CIA
BUD,CRL
BUD,DUB
BUD,EIN
BUD,MAD
BUD,MAN
BUD,NYO
BUD,PFO
BUD,PSA
BUD,STN
BUD,TMP
BUD,TSF
BUD,WMI
BVA,AGP
BVA,AHO
BVA,ALC
BVA,BCN
BVA,BGY
BVA,BLQ
BVA,BRI
BVA,BUD
BVA,BZR
BVA,CAG
BVA,CCF
BVA,CIA
BVA,DUB
BVA,EDI
BVA,FAO
BVA,FEZ
BVA,GRO
BVA,GSE
BVA,KRK
BVA,MAD
BVA,MAN
BVA,MRS
BVA,NDR
BVA,NYO
BVA,OPO
BVA,OUD
BVA,PIK
BVA,PMI
BVA,PSA
BVA,PSR
BVA,RAK
BVA,RBA
BVA,RYG
BVA,SDR
BVA,SVQ
BVA,TFS
BVA,TNG
BVA,TPS
BVA,TRS
BVA,TSF
BVA,VLC
BVA,VNO
BVA,WMI
BVA,WRO
BVA,ZAZ
BZG,BHX
BZG,DUB
BZG,GRO
BZG,NRN
BZG,PIK
BZG,STN
BZR,BRS
BZR,BVA
BZR,LTN
BZR,MAN
BZR,NYO
CAG,BGY
CAG,BRI
CAG,BVA
CAG,CIA
CAG,CRL
CAG,CUF
CAG,EDI
CAG,GOA
CAG,GRO
CAG,HHN
CAG,KRK
CAG,KUN
CAG,LGW
CAG,MRS
CAG,NRN
CAG,PMF
CAG,PSA
CAG,RYG
CAG,TPS
CAG,TSF
CCF,BOH
CCF,BVA
CCF,CRL
CCF,DUB
CCF,EIN
CCF,EMA
CCF,LPL
CCF,STN
CFE,CRL
CFE,OPO
CFU,NRN
CFU,STN
CGN,AGP
CGN,FAO
CGN,GRO
CGN,PMI
CGN,TFS
CHQ,BRS
CHQ,FMM
CHQ,NRN
CHQ,NYO
CHQ,PFO
CHQ,PIK
CHQ,RYG
CHQ,SKG
CHQ,STN
CHQ,WMI
CHQ,WRO
CIA,AGP
CIA,AHO
CIA,BCN
CIA,BDS
CIA,BGY
CIA,BLL
CIA,BOD
CIA,BRE
CIA,BRI
CIA,BTS
CIA,BUD
CIA,BVA
CIA,CAG
CIA,CIY
CIA,CRL
CIA,CRV
CIA,CUF
CIA,DUB
CIA,EDI
CIA,EIN
CIA,EMA
CIA,FEZ
CIA,FKB
CIA,FMM
CIA,GSE
CIA,HHN
CIA,KRK
CIA,LEJ
CIA,MAD
CIA,MAN
CIA,MRS
CIA,NRN
CIA,NYO
CIA,OPO
CIA,PFO
CIA,PIK
CIA,POZ
CIA,RAK
CIA,RYG
CIA,SDR
CIA,SKG
CIA,STN
CIA,SVQ
CIA,TPS
CIA,VLC
CIA,VNO
CIA,WMI
CIA,WRO
CIY,CIA
CIY,CRL
CIY,STN
CRL,ACE
CRL,AGA
CRL,AGP
CRL,AHO
CRL,ALC
CRL,AOI
CRL,BCN
CRL,BDS
CRL,BGY
CRL,BIQ
CRL,BLQ
CRL,BOD
CRL,BRI
CRL,BTS
CRL,BUD
CRL,CAG
CRL,CCF
CRL,CFE
CRL,CIA
CRL,CIY
CRL,DUB
CRL,EDI
CRL,EGC
CRL,ESU
CRL,FAO
CRL,FEZ
CRL,FNI
CRL,FSC
CRL,FUE
CRL,GRO
CRL,KRK
CRL,LPA
CRL,MAD
CRL,MAN
CRL,MPL
CRL,MRS
CRL,NDR
CRL,NYO
CRL,OPO
CRL,OUD
CRL,PEG
CRL,PFO
CRL,PGF
CRL,PMI
CRL,PSA
CRL,PSR
CRL,RAK
CRL,RBA
CRL,REU
CRL,RIX
CRL,RYG
CRL,SDR
CRL,SKG
CRL,SUF
CRL,SVQ
CRL,TFS
CRL,TGM
CRL,TNG
CRL,TPS
CRL,TRN
CRL,TSF
CRL,VLC
CRL,VNO
CRL,WMI
CRL,WRO
CRL,ZAD
CRL,ZAZ
CRV,CIA
CRV,PSA
CSO,PMI
CTA,BGY
CUF,AHO
CUF,CAG
CUF,CIA
CUF,RAK
CUF,TPS
DLE,OPO
DLE,RAK
DLE,STN
DNR,EMA
DNR,STN
DSA,TFS
DTM,AGP
DTM,AHO
DTM,FAO
DTM,KRK
DTM,OPO
DTM,PMI
DUB,ACE
DUB,AGP
DUB,ALC
DUB,BCN
DUB,BGY
DUB,BHX
DUB,BIQ
DUB,BRE
DUB,BRS
DUB,BTS
DUB,BUD
DUB,BVA
DUB,BZG
DUB,CCF
DUB,CIA
DUB,CRL
DUB,EDI
DUB,EIN
DUB,EMA
DUB,FAO
DUB,FMM
DUB,FUE
DUB,GDN
DUB,GRO
DUB,HHN
DUB,KRK
DUB,KTW
DUB,KUN
DUB,LBA
DUB,LCJ
DUB,LGW
DUB,LPA
DUB,LPL
DUB,LTN
DUB,LUZ
DUB,MAD
DUB,MAN
DUB,MJV
DUB,MLA
DUB,NCE
DUB,NCL
DUB,NTE
DUB,NYO
DUB,OPO
DUB,PIK
DUB,PMI
DUB,PMO
DUB,POZ
DUB,PSA
DUB,REU
DUB,RIX
DUB,RYG
DUB,RZE
DUB,STN
DUB,SVQ
DUB,SXF
DUB,SZZ
DUB,TFS
DUB,TLL
DUB,TSF
DUB,TUF
DUB,VNO
DUB,WMI
DUB,WRO
EBU,FEZ
EBU,OPO
EDI,ACE
EDI,AGP
EDI,ALC
EDI,BCN
EDI,BLL
EDI,BOD
EDI,BRE
EDI,BTS
EDI,BVA
EDI,CAG
EDI,CIA
EDI,CRL
EDI,DUB
EDI,FAO
EDI,FMM
EDI,FUE
EDI,GDN
EDI,GSE
EDI,HHN
EDI,KRK
EDI,LCJ
EDI,LPA
EDI,MLA
EDI,NRN
EDI,NYO
EDI,PMI
EDI,POZ
EDI,PSA
EDI,RYG
EDI,TFS
EDI,TRF
EGC,BRS
EGC,CRL
EGC,STN
EIN,ACE
EIN,AGA
EIN,AGP
EIN,AHO
EIN,ALC
EIN,BDS
EIN,BGY
EIN,BOD
EIN,BUD
EIN,CCF
EIN,CIA
EIN,DUB
EIN,FAO
EIN,FEZ
EIN,GRO
EIN,KRK
EIN,LPA
EIN,MLA
EIN,MRS
EIN,NYO
EIN,OPO
EIN,PMI
EIN,PSA
EIN,RAK
EIN,REU
EIN,STN
EIN,SVQ
EIN,TPS
EIN,WMI
EMA,ACE
EMA,AGP
EMA,ALC
EMA,BCN
EMA,CCF
EMA,CIA
EMA,DNR
EMA,DUB
EMA,FAO
EMA,FUE
EMA,KRK
EMA,LCJ
EMA,LEI
EMA,LIG
EMA,LPA
EMA,MJV
EMA,NOC
EMA,ORK
EMA,PMI
EMA,POZ
EMA,PSA
EMA,REU
EMA,RIX
EMA,RZE
EMA,SXF
EMA,TFS
EMA,TSF
EMA,VLC
EMA,WMI
EMA,WRO
ESU,CRL
ESU,MRS
FAO,BHX
FAO,BOH
FAO,BRE
FAO,BRS
FAO,BVA
FAO,CGN
FAO,CRL
FAO,DTM
FAO,DUB
FAO,EDI
FAO,EIN
FAO,EMA
FAO,FMM
FAO,HHN
FAO,KIR
FAO,LBA
FAO,LEJ
FAO,LPL
FAO,MAN
FAO,MST
FAO,NOC
FAO,NRN
FAO,OPO
FAO,ORK
FAO,PIK
FAO,RYG
FAO,STN
FEZ,BCN
FEZ,BGY
FEZ,BVA
FEZ,CIA
FEZ,CRL
FEZ,EBU
FEZ,EIN
FEZ,FNI
FEZ,HHN
FEZ,LIL
FEZ,MRS
FEZ,NRN
FEZ,NTE
FEZ,PSA
FEZ,STN
FKB,AGP
FKB,ALC
FKB,BRI
FKB,CIA
FKB,GRO
FKB,NYO
FKB,OPO
FKB,PMI
FKB,RAK
FKB,SKG
FKB,STN
FKB,TPS
FMM,AGP
FMM,ALC
FMM,CHQ
FMM,CIA
FMM,DUB
FMM,EDI
FMM,FAO
FMM,GRO
FMM,NYO
FMM,OPO
FMM,PMI
FMM,RAK
FMM,STN
FMM,TFS
FMM,TPS
FMM,VLC
FMO,AGP
FNI,CRL
FNI,FEZ
FNI,LTN
FSC,CRL
FUE,BCN
FUE,BGY
FUE,BHX
FUE,BRE
FUE,CRL
FUE,DUB
FUE,EDI
FUE,EMA
FUE,LBA
FUE,LPL
FUE,LTN
FUE,MAD
FUE,NRN
FUE,PIK
FUE,PSA
FUE,STN
GDN,BHX
GDN,BRS
GDN,DUB
GDN,EDI
GDN,LBA
GDN,MAN
GDN,ORK
GDN,RYG
GDN,STN
GOA,BRI
GOA,CAG
GOA,STN
GOA,TPS
GRO,AAR
GRO,AHO
GRO,BHX
GRO,BLL
GRO,BOH
GRO,BRE
GRO,BRS
GRO,BVA
GRO,BZG
GRO,CAG
GRO,CGN
GRO,CRL
GRO,DUB
GRO,EIN
GRO,FKB
GRO,FMM
GRO,HHN
GRO,JKG
GRO,KLR
GRO,KRK
GRO,KSD
GRO,KTW
GRO,LBC
GRO,LTN
GRO,MAN
GRO,MLA
GRO,MMX
GRO,MST
GRO,NCL
GRO,NOC
GRO,NRN
GRO,ORK
GRO,PFO
GRO,POZ
GRO,PSA
GRO,PSR
GRO,RAK
GRO,RBA
GRO,SFT
GRO,STN
GRO,TLL
GRO,TMP
GRO,TPS
GRO,TRF
GRO,TSF
GRO,VST
GRO,WRO
GRQ,BGY
GSE,AGP
GSE,AHO
GSE,ALC
GSE,BGY
GSE,BVA
GSE,CIA
GSE,EDI
GSE,KRK
GSE,MLA
GSE,STN
HAU,AGP
HAU,ALC
HAU,PMI
HAU,STN
HHN,ACE
HHN,AGP
HHN,AHO
HHN,ALC
HHN,BGY
HHN,BRI
HHN,CAG
HHN,CIA
HHN,DUB
HHN,EDI
HHN,FAO
HHN,FEZ
HHN,GRO
HHN,KIR
HHN,KUN
HHN,LPA
HHN,MPL
HHN,NDR
HHN,NYO
HHN,OPO
HHN,PMI
HHN,PSA
HHN,PSR
HHN,RAK
HHN,REU
HHN,RIX
HHN,RYG
HHN,SCQ
HHN,SDR
HHN,SKG
HHN,STN
HHN,SUF
HHN,TFS
HHN,TLL
HHN,TMP
HHN,TNG
HHN,TPS
HHN,TSF
HHN,VLC
HHN,WMI
HHN,XRY
IBZ,BCN
IBZ,MAD
IBZ,VLC
JKG,GRO
KGS,KUN
KGS,STN
KIR,FAO
KIR,HHN
KIR,LTN
KIR,STN
KLR,GRO
KLU,STN
KRK,AGP
KRK,ALC
KRK,BGY
KRK,BHX
KRK,BLL
KRK,BLQ
KRK,BVA
KRK,CAG
KRK,CIA
KRK,CRL
KRK,DTM
KRK,DUB
KRK,EDI
KRK,EIN
KRK,EMA
KRK,GRO
KRK,GSE
KRK,LBA
KRK,LPL
KRK,MAD
KRK,MAN
KRK,MLA
KRK,NYO
KRK,ORK
KRK,PFO
KRK,PSA
KRK,RYG
KRK,STN
KSD,GRO
KSD,TFS
KTW,ALC
KTW,BHX
KTW,BRS
KTW,DUB
KTW,GRO
KTW,MAN
KTW,STN
KUN,ALC
KUN,BRS
KUN,CAG
KUN,DUB
KUN,HHN
KUN,KGS
KUN,LGW
KUN,LTN
KUN,NYO
KUN,PFO
KUN,PMI
KUN,RYG
KUN,STN
LBA,ACE
LBA,AGP
LBA,ALC
LBA,BGY
LBA,DUB
LBA,FAO
LBA,FUE
LBA,GDN
LBA,KRK
LBA,MJV
LBA,MLA
LBA,PMI
LBA,RIX
LBA,TFS
LBA,VNO
LBC,BGY
LBC,GRO
LBC,NYO
LBC,OPO
LBC,PMI
LBC,PSA
LCJ,BRS
LCJ,DUB
LCJ,EDI
LCJ,EMA
LCJ,LPL
LCJ,STN
LDE,STN
LDY,BHX
LDY,LPL
LDY,PIK
LDY,STN
LEI,EMA
LEI,STN
LEJ,AGP
LEJ,CIA
LEJ,FAO
LEJ,PSA
LEJ,STN
LEJ,TPS
LGW,CAG
LGW,DUB
LGW,KUN
LGW,ORK
LGW,SNN
LGW,SVQ
LIG,EMA
LIG,LPL
LIG,STN
LIL,FEZ
LIL,MRS
LIL,OPO
LNZ,STN
LNZ,TFS
LPA,AAR
LPA,BCN
LPA,BGY
LPA,BHX
LPA,BOH
LPA,BRE
LPA,BRS
LPA,CRL
LPA,DUB
LPA,EDI
LPA,EIN
LPA,EMA
LPA,HHN
LPA,LPL
LPA,LTN
LPA,MAD
LPA,NOC
LPA,NRN
LPA,NYO
LPA,OPO
LPA,ORK
LPA,PIK
LPA,PSA
LPA,RYG
LPA,SCQ
LPA,SDR
LPA,STN
LPA,SVQ
LPA,VLC
LPA,VST
LPL,ACE
LPL,AGP
LPL,ALC
LPL,BCN
LPL,BTS
LPL,CCF
LPL,DUB
LPL,FAO
LPL,FUE
LPL,KRK
LPL,LCJ
LPL,LDY
LPL,LIG
LPL,LPA
LPL,LUZ
LPL,MLA
LPL,NOC
LPL,ORK
LPL,PMI
LPL,POZ
LPL,REU
LPL,SNN
LPL,SZZ
LPL,TFS
LPL,TRF
LPL,VNO
LPL,WMI
LPL,WRO
LPP,BGY
LPP,NRN
LRH,OPO
LRH,STN
LTN,ACE
LTN,AHO
LTN,BTS
LTN,BZR
LTN,DUB
LTN,FNI
LTN,FUE
LTN,GRO
LTN,KIR
LTN,KUN
LTN,LPA
LTN,MJV
LTN,MLA
LTN,NOC
LTN,RAK
LTN,REU
LTN,RZE
LTN,TFS
LTN,TPS
LUZ,DUB
LUZ,LPL
LUZ,STN
MAD,ACE
MAD,AHO
MAD,BGY
MAD,BLQ
MAD,BUD
MAD,BVA
MAD,CIA
MAD,CRL
MAD,DUB
MAD,FUE
MAD,IBZ
MAD,KRK
MAD,LPA
MAD,MAN
MAD,MLA
MAD,MRS
MAD,NDR
MAD,NRN
MAD,OPO
MAD,PMI
MAD,PSA
MAD,RAK
MAD,RBA
MAD,SCQ
MAD,SDR
MAD,STN
MAD,TFN
MAD,TFS
MAD,TNG
MAH,BCN
MAN,ACE
MAN,AGP
MAN,ALC
MAN,BGY
MAN,BRE
MAN,BUD
MAN,BVA
MAN,BZR
MAN,CIA
MAN,CRL
MAN,DUB
MAN,FAO
MAN,GDN
MAN,GRO
MAN,KRK
MAN,KTW
MAN,MAD
MAN,MJV
MAN,PFO
MAN,PMI
MAN,RIX
MAN,RYG
MAN,RZE
MAN,TFS
MAN,TLL
MAN,TPS
MAN,TUF
MAN,VLC
MAN,WMI
MJV,BHX
MJV,BOH
MJV,DUB
MJV,EMA
MJV,LBA
MJV,LTN
MJV,MAN
MJV,PIK
MJV,STN
MLA,BGY
MLA,BHX
MLA,BLL
MLA,BLQ
MLA,BOH
MLA,BRI
MLA,BRS
MLA,DUB
MLA,EDI
MLA,EIN
MLA,GRO
MLA,GSE
MLA,KRK
MLA,LBA
MLA,LPL
MLA,LTN
MLA,MAD
MLA,MRS
MLA,NYO
MLA,PSA
MLA,STN
MLA,TPS
MLA,TRN
MLA,TSF
MLA,WRO
MMX,GRO
MMX,STN
MMX,WRO
MPL,BHX
MPL,CRL
MPL,HHN
MRS,AGA
MRS,AGP
MRS,BES
MRS,BVA
MRS,CAG
MRS,CIA
MRS,CRL
MRS,EIN
MRS,ESU
MRS,FEZ
MRS,LIL
MRS,MAD
MRS,MLA
MRS,NDR
MRS,NTE
MRS,NYO
MRS,OPO
MRS,OUD
MRS,PMI
MRS,PMO
MRS,RAK
MRS,RBA
MRS,STN
MRS,SVQ
MRS,TNG
MRS,TUF
MRS,VLC
MST,ALC
MST,BGY
MST,FAO
MST,GRO
MST,OPO
MST,PMI
MST,STN
MST,TFS
MST,TPS
MST,TSF
NCE,DUB
NCL,DUB
NCL,GRO
NDR,BCN
NDR,BVA
NDR,CRL
NDR,HHN
NDR,MAD
NDR,MRS
NOC,ACE
NOC,ALC
NOC,EMA
NOC,FAO
NOC,GRO
NOC,LPA
NOC,LPL
NOC,LTN
NOC,STN
NRN,ACE
NRN,AGA
NRN,AGP
NRN,AHO
NRN,ALC
NRN,AOI
NRN,BGY
NRN,BLQ
NRN,BRI
NRN,BZG
NRN,CAG
NRN,CFU
NRN,CHQ
NRN,CIA
NRN,EDI
NRN,FAO
NRN,FEZ
NRN,FUE
NRN,GRO
NRN,LPA
NRN,LPP
NRN,MAD
NRN,NYO
NRN,OPO
NRN,OUD
NRN,PFO
NRN,PMI
NRN,PMO
NRN,PSA
NRN,RAK
NRN,REU
NRN,RIX
NRN,RYG
NRN,SKG
NRN,STN
NRN,SUF
NRN,SVQ
NRN,TFS
NRN,TLL
NRN,TNG
NRN,TSF
NRN,VLC
NRN,VNO
NRN,VXO
NRN,WMI
NRN,XRY
NTE,DUB
NTE,FEZ
NTE,MRS
NTE,SNN
NUE,AGP
NUE,ALC
NUE,OPO
NUE,PSA
NUE,STN
NYO,AGP
NYO,ALC
NYO,BCN
NYO,BDS
NYO,BGY
NYO,BRE
NYO,BUD
NYO,BVA
NYO,BZR
NYO,CHQ
NYO,CIA
NYO,CRL
NYO,DUB
NYO,EDI
NYO,EIN
NYO,FKB
NYO,FMM
NYO,HHN
NYO,KRK
NYO,KUN
NYO,LBC
NYO,LPA
NYO,MLA
NYO,MRS
NYO,NRN
NYO,PFO
NYO,PMI
NYO,PSA
NYO,RHO
NYO,RIX
NYO,SKG
NYO,STN
NYO,SXF
NYO,TFS
NYO,TPS
NYO,TSF
NYO,WMI
OPO,BCN
OPO,BGY
OPO,BOD
OPO,BRE
OPO,BVA
OPO,CFE
OPO,CIA
OPO,CRL
OPO,DLE
OPO,DTM
OPO,DUB
OPO,EBU
OPO,EIN
OPO,FAO
OPO,FKB
OPO,FMM
OPO,HHN
OPO,LBC
OPO,LIL
OPO,LPA
OPO,LRH
OPO,MAD
OPO,MRS
OPO,MST
OPO,NRN
OPO,NUE
OPO,STN
OPO,SXB
OPO,TUF
OPO,VLC
OPO,XCR
ORK,ACE
ORK,AGP
ORK,BGY
ORK,EMA
ORK,FAO
ORK,GDN
ORK,GRO
ORK,KRK
ORK,LGW
ORK,LPA
ORK,LPL
ORK,STN
ORK,TFS
ORK,VNO
ORK,WMI
ORK,WRO
OSR,STN
OUD,BVA
OUD,CRL
OUD,MRS
OUD,NRN
PDV,STN
PEG,CRL
PEG,STN
PFO,BGY
PFO,BUD
PFO,CHQ
PFO,CIA
PFO,CRL
PFO,GRO
PFO,KRK
PFO,KUN
PFO,MAN
PFO,NRN
PFO,NYO
PFO,RYG
PFO,SKG
PFO,STN
PGF,BHX
PGF,CRL
PGF,STN
PIK,ACE
PIK,AGP
PIK,ALC
PIK,BCN
PIK,BGY
PIK,BVA
PIK,BZG
PIK,CHQ
PIK,CIA
PIK,DUB
PIK,FAO
PIK,FUE
PIK,LDY
PIK,LPA
PIK,MJV
PIK,PMI
PIK,REU
PIK,RIX
PIK,TFS
PIK,WMI
PIK,WRO
PIS,STN
PMF,CAG
PMF,STN
PMF,TPS
PMI,AAR
PMI,BCN
PMI,BHX
PMI,BLL
PMI,BOH
PMI,BRE
PMI,BRS
PMI,BTS
PMI,BVA
PMI,CGN
PMI,CRL
PMI,CSO
PMI,DTM
PMI,DUB
PMI,EDI
PMI,EIN
PMI,EMA
PMI,FKB
PMI,FMM
PMI,HAU
PMI,HHN
PMI,KUN
PMI,LBA
PMI,LBC
PMI,LPL
PMI,MAD
PMI,MAN
PMI,MRS
PMI,MST
PMI,NRN
PMI,NYO
PMI,PIK
PMI,POZ
PMI,RYG
PMI,SCQ
PMI,SDR
PMI,STN
PMI,SVQ
PMI,VLC
PMI,VST
PMI,VXO
PMI,WMI
PMO,BGY
PMO,BLQ
PMO,DUB
PMO,MRS
PMO,NRN
PMO,PSA
PMO,STN
PMO,TSF
POZ,BRS
POZ,CIA
POZ,DUB
POZ,EDI
POZ,EMA
POZ,GRO
POZ,LPL
POZ,PMI
POZ,RYG
POZ,STN
PSA,AHO
PSA,BDS
PSA,BRI
PSA,BUD
PSA,BVA
PSA,CAG
PSA,CRL
PSA,CRV
PSA,DUB
PSA,EDI
PSA,EIN
PSA,EMA
PSA,FEZ
PSA,FUE
PSA,GRO
PSA,HHN
PSA,KRK
PSA,LBC
PSA,LEJ
PSA,LPA
PSA,MAD
PSA,MLA
PSA,NRN
PSA,NUE
PSA,NYO
PSA,PMO
PSA,RAK
PSA,STN
PSA,SUF
PSA,SVQ
PSA,TFS
PSA,TPS
PSA,VLC
PSA,WMI
PSR,BGY
PSR,BVA
PSR,CRL
PSR,GRO
PSR,HHN
PSR,STN
RAK,BGY
RAK,BVA
RAK,CIA
RAK,CRL
RAK,CUF
RAK,DLE
RAK,EIN
RAK,FKB
RAK,FMM
RAK,GRO
RAK,HHN
RAK,LTN
RAK,MAD
RAK,MRS
RAK,NRN
RAK,PSA
RAK,STN
RAK,SVQ
RAK,TUF
RAK,VLC
RAK,XCR
RBA,BVA
RBA,CRL
RBA,GRO
RBA,MAD
RBA,MRS
RDZ,STN
REU,BRE
REU,CRL
REU,DUB
REU,EIN
REU,EMA
REU,HHN
REU,LPL
REU,LTN
REU,NRN
REU,PIK
REU,STN
RHO,NYO
RIX,BGY
RIX,BRE
RIX,CRL
RIX,DUB
RIX,EMA
RIX,HHN
RIX,LBA
RIX,MAN
RIX,NRN
RIX,NYO
RIX,PIK
RIX,RYG
RIX,STN
RYG,AGP
RYG,ALC
RYG,BCN
RYG,BGY
RYG,BVA
RYG,CAG
RYG,CHQ
RYG,CIA
RYG,CRL
RYG,DUB
RYG,EDI
RYG,FAO
RYG,GDN
RYG,HHN
RYG,KRK
RYG,KUN
RYG,LPA
RYG,MAN
RYG,NRN
RYG,PFO
RYG,PMI
RYG,POZ
RYG,RIX
RYG,RZE
RYG,STN
RYG,SXF
RYG,TFS
RYG,TLL
RYG,TSF
RYG,VNO
RYG,WMI
