Source,Target
LGW,PFO
LGW,PMI
LGW,PMO
LGW,PRG
LGW,PSA
LGW,RAK
LGW,RHO
LGW,SAW
LGW,SKG
LGW,SOF
LGW,SPU
LGW,SSH
LGW,SXF
LGW,TFS
LGW,TLS
LGW,VCE
LGW,VIE
LGW,VLC
LGW,ZRH
LGW,ZTH
LIN,LGW
LIN,ORY
LIS,BRS
LIS,CDG
LIS,EDI
LIS,FCO
LIS,FNC
LIS,LGW
LIS,LPL
LIS,LTN
LIS,LYS
LIS,MAD
LIS,MXP
LIS,SXF
LJU,STN
LPA,LGW
LPL,ACE
LPL,AGP
LPL,ALC
LPL,AMS
LPL,BCN
LPL,BFS
LPL,BJV
LPL,BOD
LPL,CDG
LPL,DBV
LPL,FAO
LPL,FUE
LPL,GVA
LPL,IBZ
LPL,IOM
LPL,JER
LPL,KRK
LPL,LIS
LPL,MAD
LPL,MAH
LPL,MLA
LPL,NAP
LPL,NCE
LPL,PMI
LPL,RHO
LPL,SXF
LRH,BRS
LRH,LGW
LTN,ABZ
LTN,AGP
LTN,ALC
LTN,AMS
LTN,BCN
LTN,BHD
LTN,BOD
LTN,BUD
LTN,CDG
LTN,DTM
LTN,EDI
LTN,FAO
LTN,GLA
LTN,GVA
LTN,HAM
LTN,IBZ
LTN,INV
LTN,KRK
LTN,LIS
LTN,MAD
LTN,MAH
LTN,MPL
LTN,MXP
LTN,NCE
LTN,PFO
LTN,PMI
LTN,PSA
LTN,SAW
LTN,SSH
LTN,SXF
LTN,TLV
LTN,ZRH
LYS,BCN
LYS,BIA
LYS,BIQ
LYS,BOD
LYS,BRU
LYS,CIA
LYS,CMN
LYS,EDI
LYS,IBZ
LYS,LGW
LYS,LIS
LYS,MAD
LYS,NTE
LYS,OLB
LYS,OPO
LYS,RAK
LYS,STN
LYS,TLS
LYS,VCE
MAD,ACE
MAD,AMS
MAD,BRS
MAD,BSL
MAD,CDG
MAD,CMN
MAD,EDI
MAD,FCO
MAD,FUE
MAD,IBZ
MAD,LGW
MAD,LIS
MAD,LPL
MAD,LTN
MAD,LYS
MAD,MXP
MAD,OTP
MAD,RAK
MAD,SOF
MAD,SXF
MAD,TLS
MAD,TNG
MAH,BRS
MAH,LGW
MAH,LPL
MAH,LTN
MAH,MAN
MAH,MXP
MAH,NCL
MAN,AGP
MAN,ALC
MAN,ATH
MAN,BIA
MAN,CFU
MAN,CPH
MAN,DLM
MAN,GVA
MAN,HEL
MAN,HER
MAN,MAH
MAN,MLA
MAN,MUC
MAN,PFO
MAN,RAK
MAN,SOF
MAN,SSH
MAN,TFS
MAN,ZRH
MJV,BRS
MJV,LGW
MJV,NCL
MLA,FCO
MLA,LGW
MLA,LPL
MLA,MAN
MLA,MXP
MLA,NCL
MPL,LGW
MPL,LTN
MRS,BRS
MRS,LGW
MUC,EDI
MUC,LGW
MUC,MAN
MUC,STN
MXP,AGA
MXP,AGP
MXP,AMS
MXP,ARN
MXP,ATH
MXP,BCN
MXP,BDS
MXP,BOD
MXP,BRI
MXP,BRU
MXP,CAG
MXP,CDG
MXP,CFU
MXP,CMN
MXP,CPH
MXP,CTA
MXP,DBV
MXP,EDI
MXP,FCO
MXP,HER
MXP,IBZ
MXP,JMK
MXP,JTR
MXP,LGW
MXP,LIS
MXP,LTN
MXP,MAD
MXP,MAH
MXP,MLA
MXP,NAP
MXP,OLB
MXP,OPO
MXP,OTP
MXP,PMI
MXP,PMO
MXP,PRG
MXP,RAK
MXP,RHO
MXP,SKG
MXP,SOF
MXP,SPU
MXP,SUF
MXP,SXF
NAP,IBZ
NAP,LGW
NAP,LPL
NAP,MXP
NAP,ORY
NAP,STN
NAP,SXF
NAP,VCE
NCE,BFS
NCE,BRS
NCE,BRU
NCE,CDG
NCE,EDI
NCE,FCO
NCE,LGW
NCE,LPL
NCE,LTN
NCE,NCL
NCE,ORY
NCE,STN
NCE,SXF
NCL,AGP
NCL,ALC
NCL,BCN
NCL,BFS
NCL,BRS
NCL,CDG
NCL,CIA
NCL,FAO
NCL,IBZ
NCL,MAH
NCL,MJV
NCL,MLA
NCL,NCE
NCL,PMI
NCL,STN
NTE,LGW
NTE,LYS
OLB,BRS
OLB,LGW
OLB,LYS
OLB,MXP
OLB,ORY
OLB,SXF
OPO,CDG
OPO,LGW
OPO,LYS
OPO,MXP
ORY,ATH
ORY,CIA
ORY,DBV
ORY,FAO
ORY,JMK
ORY,LIN
ORY,NAP
ORY,NCE
ORY,OLB
ORY,PMO
ORY,PSA
ORY,SXF
ORY,TLS
OTP,MAD
OTP,MXP
OVD,STN
PFO,BRS
PFO,LGW
PFO,LTN
PFO,MAN
PMI,BFS
PMI,BRS
PMI,CDG
PMI,DSA
PMI,DTM
PMI,EDI
PMI,FCO
PMI,GLA
PMI,LGW
PMI,LPL
PMI,LTN
PMI,MXP
PMI,NCL
PMI,STN
PMI,SXF
PMO,FCO
PMO,LGW
PMO,MXP
PMO,ORY
PRG,AMS
PRG,BRS
PRG,CDG
PRG,DSA
PRG,LGW
PRG,MXP
PRG,STN
PSA,BRS
PSA,LGW
PSA,LTN
PSA,ORY
PSA,SXF
RAK,CDG
RAK,LGW
RAK,LYS
RAK,MAD
RAK,MAN
RAK,MXP
RHO,LGW
RHO,LPL
RHO,MXP
SAW,LGW
SAW,LTN
SKG,DTM
SKG,LGW
SKG,MXP
SKG,SXF
SOF,LGW
SOF,MAD
SOF,MAN
SOF,MXP
SPU,AMS
SPU,BRS
SPU,CDG
SPU,FCO
SPU,LGW
SPU,MXP
SPU,STN
SPU,SXF
SSH,LGW
SSH,LTN
SSH,MAN
STN,AGP
STN,ALC
STN,AMS
STN,BCN
STN,BFS
STN,BIO
STN,BJV
STN,CAG
STN,CPH
STN,DBV
STN,DLM
STN,EDI
STN,FAO
STN,FNC
STN,FUE
STN,GLA
STN,IBZ
STN,LJU
STN,LYS
STN,MUC
STN,NAP
STN,NCE
STN,NCL
STN,OVD
STN,PMI
STN,PRG
STN,SPU
STN,TLL
SUF,FCO
SUF,MXP
SXF,AGP
SXF,ATH
SXF,BCN
SXF,BRS
SXF,BRU
SXF,BSL
SXF,BUD
SXF,CAG
SXF,CFU
SXF,CIA
SXF,CPH
SXF,DBV
SXF,GLA
SXF,GVA
SXF,HER
SXF,IBZ
SXF,LGW
SXF,LIS
SXF,LPL
SXF,LTN
SXF,MAD
SXF,MXP
SXF,NAP
SXF,NCE
SXF,OLB
SXF,ORY
SXF,PMI
SXF,PSA
SXF,SKG
SXF,SPU
SXF,VCE
TFS,BRS
TFS,LGW
TFS,MAN
TLL,STN
TLS,BRS
TLS,CDG
TLS,LGW
TLS,LYS
TLS,MAD
TLS,ORY
TLV,LTN
TNG,CDG
TNG,MAD
VCE,CDG
VCE,FCO
VCE,IBZ
VCE,LGW
VCE,LYS
VCE,NAP
VCE,SXF
VIE,LGW
VLC,LGW
ZRH,LGW
ZRH,LTN
ZRH,MAN
ZTH,LGW
