Source,Target
BBI,BLR
BLR,BBI
BLR,VTZ
BOM,GAU
CCU,IXB
CCU,IXR
CCU,PNQ
DEL,DIB
DEL,IXB
DEL,VNS
DIB,GAU
GAU,BOM
GAU,IXB
GOI,HYD
HYD,GOI
IXB,CCU
IXB,DEL
IXB,GAU
IXR,CCU
PNQ,CCU
VNS,DEL
VTZ,BLR
